,school,district_id,district_name,EMH,EMH_combined,school_id,achievement_dir,growth_dir,overall_dir,emh
1170,NEW VISION CHARTER SCHOOL,1560.0,THOMPSON R-2J,M,,6220.0,down,flat,down,M
1171,NEEDHAM ELEMENTARY SCHOOL,1520.0,DURANGO 9-R,E,,6222.0,down,flat,down,E
1172,NEVIN PLATT MIDDLE SCHOOL,480.0,BOULDER VALLEY RE 2,M,,6224.0,flat,flat,flat,M
1173,NEW AMERICA SCHOOL,1420.0,JEFFERSON COUNTY R-1,H,,6237.0,up,down,down,H
1174,NEW HORIZONS DAY SCHOOL,980.0,HARRISON 2,H,,6244.0,down,down,down,H
1175,NEW HORIZONS DAY SCHOOL,980.0,HARRISON 2,M,,6244.0,up,flat,flat,M
1176,NEWLON ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,6254.0,up,up,flat,E
1177,NISLEY ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,6264.0,down,flat,down,E
1178,NIWOT ELEMENTARY SCHOOL,470.0,ST VRAIN VALLEY RE 1J,E,,6274.0,flat,flat,flat,E
1179,NIWOT HIGH SCHOOL,470.0,ST VRAIN VALLEY RE 1J,H,,6276.0,flat,flat,flat,H
1180,NORMANDY ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,6286.0,flat,flat,flat,E
1181,NORTH ELEMENTARY SCHOOL,40.0,BRIGHTON 27J,E,,6294.0,up,up,up,E
1182,NORTH FORK MONTESSORI SCHOOL,870.0,DELTA COUNTY 50(J),E,,6298.0,flat,up,up,E
1183,NORTH MIDDLE SCHOOL,1010.0,COLORADO SPRINGS 11,M,,6306.0,flat,flat,down,M
1184,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY,180.0,ADAMS-ARAPAHOE 28J,M,,6310.0,up,flat,flat,M
1185,NORTH HIGH SCHOOL,880.0,DENVER COUNTY 1,H,,6314.0,flat,flat,flat,H
1186,NORTH ARVADA MIDDLE SCHOOL,1420.0,JEFFERSON COUNTY R-1,M,,6330.0,up,flat,flat,M
1187,PATRIOT ELEMENTARY SCHOOL,1000.0,FOUNTAIN 8,E,,6338.0,flat,down,down,E
1188,SHADOW RIDGE MIDDLE SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,M,,6342.0,flat,flat,flat,M
1189,HERITAGE MIDDLE SCHOOL,470.0,ST VRAIN VALLEY RE 1J,M,,6344.0,down,flat,flat,M
1190,BRUCE RANDOLPH SCHOOL,880.0,DENVER COUNTY 1,H,MH,6350.0,up,flat,flat,H
1191,BRUCE RANDOLPH SCHOOL,880.0,DENVER COUNTY 1,M,MH,6350.0,flat,flat,flat,M
1192,NORTH MESA ELEMENTARY SCHOOL,2700.0,PUEBLO COUNTY 70,E,,6354.0,down,down,down,E
1193,NORTH MOR ELEMENTARY SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,6355.0,down,flat,flat,E
1194,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,1410.0,NORTH PARK R-1,H,,6358.0,down,flat,flat,H
1195,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,1410.0,NORTH PARK R-1,M,,6358.0,flat,flat,flat,M
1196,NORTH ELEMENTARY SCHOOL,990.0,WIDEFIELD 3,E,,6362.0,down,flat,down,E
1197,NORTH ROUTT CHARTER SCHOOL,2770.0,STEAMBOAT SPRINGS RE-2,E,,6363.0,up,down,flat,E
1198,NORTH ROUTT CHARTER SCHOOL,2770.0,STEAMBOAT SPRINGS RE-2,M,,6363.0,flat,down,down,M
1199,NORTHRIDGE HIGH SCHOOL,3120.0,GREELEY 6,H,,6364.0,down,flat,flat,H
1200,NORTHSIDE ELEMENTARY SCHOOL,2180.0,MONTROSE COUNTY RE-1J,E,,6366.0,down,flat,flat,E
1201,NORTH STAR ELEMENTARY SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,6376.0,up,flat,down,E
1202,NORTHEAST ACADEMY CHARTER SCHOOL,880.0,DENVER COUNTY 1,E,EM,6394.0,up,up,up,E
1203,NORTHEAST ACADEMY CHARTER SCHOOL,880.0,DENVER COUNTY 1,M,EM,6394.0,flat,flat,up,M
1204,NORTHEAST ELEMENTARY SCHOOL,40.0,BRIGHTON 27J,E,,6395.0,flat,flat,flat,E
1205,NORTHEAST ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,6396.0,flat,flat,flat,E
1206,ACADEMIA ANA MARIE SANDOVAL,880.0,DENVER COUNTY 1,E,,6397.0,flat,up,up,E
1207,NORTHGLENN MIDDLE SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,M,,6398.0,up,up,flat,M
1208,NORTHGLENN HIGH SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,H,,6402.0,flat,up,flat,H
1209,NORTHRIDGE ELEMENTARY SCHOOL,470.0,ST VRAIN VALLEY RE 1J,E,,6404.0,flat,flat,up,E
1210,NORTHRIDGE ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,6406.0,flat,flat,flat,E
1211,NORWOOD ELEMENTARY SCHOOL,2840.0,NORWOOD R-2J,E,,6418.0,down,flat,down,E
1212,NORWOOD HIGH SCHOOL,2840.0,NORWOOD R-2J,H,,6422.0,up,up,up,H
1213,NORWOOD HIGH SCHOOL,2840.0,NORWOOD R-2J,M,,6422.0,flat,flat,flat,M
1214,NUCLA JUNIOR/SENIOR HIGH SCHOOL,2190.0,WEST END RE-2,H,,6436.0,down,flat,flat,H
1215,NUCLA JUNIOR/SENIOR HIGH SCHOOL,2190.0,WEST END RE-2,M,,6436.0,flat,down,down,M
1216,OAK CREEK ELEMENTARY SCHOOL,980.0,HARRISON 2,E,,6460.0,flat,up,flat,E
1217,OAK GROVE ELEMENTARY SCHOOL,2180.0,MONTROSE COUNTY RE-1J,E,,6466.0,flat,flat,down,E
1218,OBERON JUNIOR HIGH SCHOOL,1420.0,JEFFERSON COUNTY R-1,M,,6470.0,flat,flat,flat,M
1219,O'CONNELL MIDDLE SCHOOL,1420.0,JEFFERSON COUNTY R-1,M,,6474.0,up,up,up,M
1220,O'DEA ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,6476.0,flat,flat,up,E
1221,ODYSSEY CHARTER ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,EM,6479.0,flat,flat,flat,E
1222,ODYSSEY CHARTER ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,M,EM,6479.0,flat,flat,flat,M
1223,OLANDER ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,6482.0,down,flat,down,E
1224,ODYSSEY ELEMENTARY SCHOOL,1110.0,FALCON 49,E,,6483.0,up,flat,down,E
1225,OLATHE ELEMENTARY SCHOOL,2180.0,MONTROSE COUNTY RE-1J,E,,6486.0,up,flat,down,E
1226,OLATHE MIDDLE SCHOOL,2180.0,MONTROSE COUNTY RE-1J,M,,6490.0,down,flat,flat,M
1227,OLATHE HIGH SCHOOL,2180.0,MONTROSE COUNTY RE-1J,H,,6494.0,flat,flat,up,H
1228,OLGA A HELLBECK ELEMENTARY SCHOOL,2690.0,PUEBLO CITY 60,E,,6504.0,flat,down,down,E
1229,OMAR D BLAIR CHARTER SCHOOL,880.0,DENVER COUNTY 1,E,EM,6508.0,up,up,flat,E
1230,OMAR D BLAIR CHARTER SCHOOL,880.0,DENVER COUNTY 1,M,EM,6508.0,flat,flat,flat,M
1231,ONLINE HIGH SCHOOL,880.0,DENVER COUNTY 1,H,,6509.0,flat,down,down,H
1232,MONTE VISTA ON-LINE ACADEMY,2740.0,MONTE VISTA C-8,H,MH,6520.0,up,flat,flat,H
1233,MONTE VISTA ON-LINE ACADEMY,2740.0,MONTE VISTA C-8,M,MH,6520.0,down,down,flat,M
1234,HANSON PREK-8 SCHOOL,30.0,ADAMS COUNTY 14,E,,6534.0,flat,up,up,E
1235,HANSON PREK-8 SCHOOL,30.0,ADAMS COUNTY 14,M,,6534.0,flat,flat,flat,M
1236,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,6539.0,flat,down,down,E
1237,JEFFERSON COUNTY OPEN SECONDARY,1420.0,JEFFERSON COUNTY R-1,H,MH,6541.0,up,up,up,H
1238,JEFFERSON COUNTY OPEN SECONDARY,1420.0,JEFFERSON COUNTY R-1,M,MH,6541.0,flat,flat,up,M
1239,ORCHARD AVENUE ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,6554.0,flat,flat,down,E
1240,ORCHARD MESA MIDDLE SCHOOL,2000.0,MESA COUNTY VALLEY 51,M,,6562.0,flat,flat,flat,M
1241,OTERO ELEMENTARY SCHOOL,980.0,HARRISON 2,E,,6578.0,up,flat,up,E
1242,OTIS ELEMENTARY SCHOOL,3050.0,OTIS R-3,E,,6582.0,down,flat,flat,E
1243,OTIS JUNIOR-SENIOR HIGH SCHOOL,3050.0,OTIS R-3,H,,6586.0,up,flat,flat,H
1244,OTIS JUNIOR-SENIOR HIGH SCHOOL,3050.0,OTIS R-3,M,,6586.0,down,flat,down,M
1245,OURAY ELEMENTARY SCHOOL,2580.0,OURAY R-1,E,,6596.0,flat,flat,up,E
1246,OURAY MIDDLE SCHOOL,2580.0,OURAY R-1,M,,6598.0,up,flat,flat,M
1247,OURAY SENIOR HIGH SCHOOL,2580.0,OURAY R-1,H,,6600.0,up,flat,flat,H
1248,OVERLAND HIGH SCHOOL,130.0,CHERRY CREEK 5,H,,6625.0,flat,down,flat,H
1249,OVERLAND TRAIL MIDDLE SCHOOL,40.0,BRIGHTON 27J,M,,6638.0,flat,flat,down,M
1250,HORIZONS K-8 SCHOOL,480.0,BOULDER VALLEY RE 2,E,,6642.0,flat,flat,flat,E
1251,HORIZONS K-8 SCHOOL,480.0,BOULDER VALLEY RE 2,M,,6642.0,flat,flat,flat,M
1252,PAGOSA SPRINGS ELEMENTARY SCHOOL,220.0,ARCHULETA COUNTY 50 JT,E,,6652.0,flat,flat,down,E
1253,PAGOSA SPRINGS MIDDLE SCHOOL,220.0,ARCHULETA COUNTY 50 JT,M,,6657.0,flat,flat,flat,M
1254,PAGOSA SPRINGS HIGH SCHOOL,220.0,ARCHULETA COUNTY 50 JT,H,,6658.0,up,up,flat,H
1255,PALISADE HIGH SCHOOL,2000.0,MESA COUNTY VALLEY 51,H,,6666.0,flat,up,flat,H
1256,PALMER ELEMENTARY SCHOOL,880.0,DENVER COUNTY 1,E,,6676.0,flat,up,up,E
1257,PALMER RIDGE HIGH SCHOOL,1080.0,LEWIS-PALMER 38,H,,6678.0,flat,flat,flat,H
1258,PALMER HIGH SCHOOL,1010.0,COLORADO SPRINGS 11,H,,6680.0,down,down,down,H
1259,PALMER LAKE ELEMENTARY SCHOOL,1080.0,LEWIS-PALMER 38,E,,6682.0,flat,down,down,E
1260,PANORAMA MIDDLE SCHOOL,980.0,HARRISON 2,M,,6686.0,flat,flat,flat,M
1261,PAONIA ELEMENTARY SCHOOL,870.0,DELTA COUNTY 50(J),E,,6700.0,up,flat,flat,E
1262,OTHO E STUART MIDDLE SCHOOL,40.0,BRIGHTON 27J,M,,6702.0,flat,flat,flat,M
1263,PAONIA HIGH SCHOOL,870.0,DELTA COUNTY 50(J),H,MH,6708.0,flat,flat,flat,H
1264,PAONIA HIGH SCHOOL,870.0,DELTA COUNTY 50(J),M,MH,6708.0,flat,up,flat,M
1265,PARIS ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,6728.0,up,flat,flat,E
1266,PARK ELEMENTARY SCHOOL,1520.0,DURANGO 9-R,E,,6738.0,flat,up,up,E
1267,MOUNTAIN VIEW ELEMENTARY SCHOOL,3100.0,WINDSOR RE-4,E,,6750.0,flat,down,flat,E
1268,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,1140.0,CANON CITY RE-1,E,,6752.0,flat,flat,up,E
1269,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,1140.0,CANON CITY RE-1,M,,6752.0,down,flat,down,M
1270,PARK HILL SCHOOL,880.0,DENVER COUNTY 1,E,,6754.0,flat,flat,flat,E
1271,PARK LANE ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,6758.0,down,flat,down,E
1272,PARK VIEW ELEMENTARY SCHOOL,2690.0,PUEBLO CITY 60,E,,6770.0,flat,flat,down,E
1273,SAGEWOOD MIDDLE SCHOOL,900.0,DOUGLAS COUNTY RE 1,M,,6772.0,flat,flat,down,M
1274,SIERRA MIDDLE SCHOOL,900.0,DOUGLAS COUNTY RE 1,M,,6773.0,up,flat,flat,M
1275,MARTINEZ ELEMENTARY SCHOOL,3120.0,GREELEY 6,E,,6774.0,flat,flat,flat,E
1276,NOEL MIDDLE SCHOOL,880.0,DENVER COUNTY 1,M,,6784.0,up,flat,flat,M
1277,PARKVIEW ELEMENTARY SCHOOL,2660.0,LAMAR RE-2,E,,6794.0,flat,up,up,E
1278,PARMALEE ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,6804.0,flat,up,up,E
1279,PARR ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,6806.0,flat,flat,flat,E
1280,PATTERSON ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,6808.0,flat,flat,flat,E
1281,PATRIOT LEARNING CENTER,1110.0,FALCON 49,H,,6810.0,flat,down,down,H
1282,PATRIOT LEARNING CENTER,1110.0,FALCON 49,M,,6810.0,down,flat,flat,M
1283,PEABODY ELEMENTARY SCHOOL,140.0,LITTLETON 6,E,,6814.0,down,flat,down,E
1284,PEAK TO PEAK CHARTER SCHOOL,480.0,BOULDER VALLEY RE 2,E,,6816.0,flat,flat,flat,E
1285,PEAK TO PEAK CHARTER SCHOOL,480.0,BOULDER VALLEY RE 2,H,,6816.0,flat,flat,flat,H
1286,PEAK TO PEAK CHARTER SCHOOL,480.0,BOULDER VALLEY RE 2,M,,6816.0,flat,flat,down,M
1287,PEAKVIEW ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,6820.0,flat,flat,flat,E
1288,PECK ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,6828.0,flat,flat,down,E
1289,NIVER CREEK MIDDLE SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,M,,6830.0,flat,flat,up,M
1290,PEETZ ELEMENTARY SCHOOL,1870.0,PLATEAU RE-5,E,,6834.0,down,down,down,E
1291,PEETZ JUNIOR-SENIOR HIGH SCHOOL,1870.0,PLATEAU RE-5,H,,6838.0,down,down,up,H
1292,PEETZ JUNIOR-SENIOR HIGH SCHOOL,1870.0,PLATEAU RE-5,M,,6838.0,down,down,down,M
1293,PEIFFER ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,6844.0,flat,flat,flat,E
1294,PENNINGTON ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,6848.0,up,up,up,E
1295,PENROSE ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,6856.0,up,up,up,E
1296,PENROSE ELEMENTARY SCHOOL,1150.0,FREMONT RE-2,E,,6858.0,down,down,down,E
1297,PEORIA ELEMENTARY SCHOOL,180.0,ADAMS-ARAPAHOE 28J,E,,6869.0,up,flat,up,E
1298,PEYTON ELEMENTARY SCHOOL,1060.0,PEYTON 23 JT,E,,6898.0,flat,flat,flat,E
1299,PEYTON JUNIOR/SENIOR HIGH SCHOOL,1060.0,PEYTON 23 JT,H,,6902.0,flat,flat,flat,H
1300,PEYTON JUNIOR/SENIOR HIGH SCHOOL,1060.0,PEYTON 23 JT,M,,6902.0,flat,flat,flat,M
1301,THE PINNACLE CHARTER SCHOOL MIDDLE,8001.0,CHARTER SCHOOL INSTITUTE,M,,6913.0,flat,up,up,M
1302,THE PINNACLE CHARTER SCHOOL HIGH,8001.0,CHARTER SCHOOL INSTITUTE,H,,6914.0,flat,flat,flat,H
1303,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,1110.0,FALCON 49,E,,6935.0,flat,down,down,E
1304,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,1110.0,FALCON 49,M,,6935.0,down,flat,flat,M
1305,PIKES PEAK ELEMENTARY SCHOOL,980.0,HARRISON 2,E,,6936.0,flat,flat,flat,E
1306,PINE CREEK HIGH SCHOOL,1040.0,ACADEMY 20,H,,6937.0,flat,flat,flat,H
1307,PINE GROVE ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,6938.0,flat,flat,flat,E
1308,PINE LANE ELEMENTARY,900.0,DOUGLAS COUNTY RE 1,E,,6940.0,flat,flat,flat,E
1309,PINELLO ELEMENTARY SCHOOL,990.0,WIDEFIELD 3,E,,6952.0,flat,flat,flat,E
1310,PINON VALLEY ELEMENTARY SCHOOL,1020.0,CHEYENNE MOUNTAIN 12,E,,6953.0,flat,flat,down,E
1311,PIONEER ELEMENTARY SCHOOL,2405.0,FORT MORGAN RE-3,E,,6954.0,down,down,down,E
1312,PIONEER CHARTER SCHOOL,880.0,DENVER COUNTY 1,E,,6957.0,up,up,up,E
1313,PIONEER ELEMENTARY SCHOOL,1040.0,ACADEMY 20,E,,6960.0,flat,flat,flat,E
1314,PIONEER ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,6961.0,flat,flat,flat,E
1315,PIONEER BILINGUAL ELEMENTARY SCHOOL,480.0,BOULDER VALLEY RE 2,E,,6962.0,flat,down,down,E
1316,PIONEER RIDGE ELEMENTARY SCHOOL,3110.0,JOHNSTOWN-MILLIKEN RE-5J,E,,6963.0,up,flat,flat,E
1317,PITT-WALLER K-8 SCHOOL,880.0,DENVER COUNTY 1,E,EM,6970.0,flat,down,flat,E
1318,PITT-WALLER K-8 SCHOOL,880.0,DENVER COUNTY 1,M,EM,6970.0,up,flat,flat,M
1319,PLAINVIEW ELEMENTARY SCHOOL,1440.0,PLAINVIEW RE-2,E,,6992.0,up,down,down,E
1320,PLATEAU VALLEY ELEMENTARY SCHOOL,1990.0,PLATEAU VALLEY 50,E,,7024.0,down,up,up,E
1321,PLATEAU VALLEY MIDDLE SCHOOL,1990.0,PLATEAU VALLEY 50,M,,7028.0,flat,up,flat,M
1322,PLATEAU VALLEY HIGH SCHOOL,1990.0,PLATEAU VALLEY 50,H,,7032.0,up,up,up,H
1323,DEER CREEK ELEMENTARY SCHOOL,2600.0,PLATTE CANYON 1,E,,7042.0,flat,flat,flat,E
1324,PLACE BRIDGE ACADEMY,880.0,DENVER COUNTY 1,E,EM,7045.0,flat,up,flat,E
1325,PLACE BRIDGE ACADEMY,880.0,DENVER COUNTY 1,M,EM,7045.0,down,flat,flat,M
1326,PLATTE CANYON HIGH SCHOOL,2600.0,PLATTE CANYON 1,H,,7046.0,flat,up,flat,H
1327,PLATTE RIVER CHARTER ACADEMY,900.0,DOUGLAS COUNTY RE 1,E,,7047.0,flat,flat,flat,E
1328,PLATTE RIVER CHARTER ACADEMY,900.0,DOUGLAS COUNTY RE 1,M,,7047.0,flat,flat,flat,M
1329,FITZSIMMONS MIDDLE SCHOOL,2600.0,PLATTE CANYON 1,M,,7048.0,up,flat,up,M
1330,PLATTE VALLEY ELEMENTARY SCHOOL,2865.0,PLATTE VALLEY RE-3,E,,7050.0,down,flat,down,E
1331,PLATTE VALLEY ELEMENTARY SCHOOL,3130.0,PLATTE VALLEY RE-7,E,,7052.0,flat,flat,flat,E
1332,PLATTE VALLEY MIDDLE SCHOOL,3130.0,PLATTE VALLEY RE-7,M,,7054.0,flat,flat,down,M
1333,PLATTEVILLE ELEMENTARY SCHOOL,3080.0,WELD COUNTY RE-1,E,,7056.0,flat,up,up,E
1334,SOUTH VALLEY MIDDLE SCHOOL,3080.0,WELD COUNTY RE-1,M,,7058.0,up,flat,up,M
1335,PLEASANT VIEW ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7078.0,flat,up,up,E
1336,PLEASANT VIEW MIDDLE SCHOOL,2700.0,PUEBLO COUNTY 70,M,,7086.0,flat,flat,flat,M
1337,POLTON COMMUNITY ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,7102.0,down,down,down,E
1338,POLARIS EXPEDITIONARY LEARNING SCHOOL,1550.0,POUDRE R-1,H,,7104.0,up,up,up,H
1339,POLARIS EXPEDITIONARY LEARNING SCHOOL,1550.0,POUDRE R-1,M,,7104.0,up,up,up,M
1340,POMONA ELEMENTARY SCHOOL,2180.0,MONTROSE COUNTY RE-1J,E,,7106.0,flat,flat,flat,E
1341,POMONA ELEMENTARY SCHOOL,2000.0,MESA COUNTY VALLEY 51,E,,7110.0,flat,up,up,E
1342,POMONA HIGH SCHOOL,1420.0,JEFFERSON COUNTY R-1,H,,7114.0,flat,flat,flat,H
1343,PONDEROSA ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,7116.0,up,up,up,E
1344,PONDEROSA HIGH SCHOOL,900.0,DOUGLAS COUNTY RE 1,H,,7118.0,flat,flat,flat,H
1345,POUDRE HIGH SCHOOL,1550.0,POUDRE R-1,H,,7124.0,down,flat,flat,H
1346,POWDERHORN ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7128.0,flat,flat,flat,E
1347,PRAIRIE VIEW HIGH SCHOOL,40.0,BRIGHTON 27J,H,,7129.0,flat,flat,flat,H
1348,PRAIRIE VIEW MIDDLE SCHOOL,40.0,BRIGHTON 27J,M,,7131.0,up,flat,up,M
1349,PRAIRIE CROSSING ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,7134.0,flat,up,flat,E
1350,PRAIRIE WINDS ELEMENTARY SCHOOL,2700.0,PUEBLO COUNTY 70,E,,7153.0,down,down,down,E
1351,PRAIRIE ELEMENTARY SCHOOL,3147.0,PRAIRIE RE-11,E,,7154.0,down,flat,up,E
1352,PRAIRIE HILLS ELEMENTARY SCHOOL,20.0,ADAMS 12 FIVE STAR SCHOOLS,E,,7155.0,flat,flat,flat,E
1353,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,3147.0,PRAIRIE RE-11,H,MH,7156.0,down,down,down,H
1354,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,3147.0,PRAIRIE RE-11,M,MH,7156.0,down,flat,down,M
1355,PRAIRIE RIDGE ELEMENTARY SCHOOL,470.0,ST VRAIN VALLEY RE 1J,E,,7157.0,up,flat,flat,E
1356,PRAIRIE MIDDLE SCHOOL,130.0,CHERRY CREEK 5,M,,7158.0,flat,flat,flat,M
1357,PRAIRIE HILLS ELEMENTARY SCHOOL,1040.0,ACADEMY 20,E,,7159.0,flat,up,up,E
1358,PRIMERO ELEMENTARY SCHOOL,1590.0,PRIMERO REORGANIZED 2,E,,7160.0,down,down,up,E
1359,PRESTON MIDDLE SCHOOL,1550.0,POUDRE R-1,M,,7161.0,flat,flat,flat,M
1360,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,1590.0,PRIMERO REORGANIZED 2,H,,7164.0,up,up,up,H
1361,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,1590.0,PRIMERO REORGANIZED 2,M,,7164.0,flat,up,up,M
1362,PRAIRIE WINDS ELEMENTARY SCHOOL,1080.0,LEWIS-PALMER 38,E,,7165.0,flat,flat,flat,E
1363,PROSPECT VALLEY ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7190.0,down,flat,flat,E
1364,P.S.1 CHARTER SCHOOL,880.0,DENVER COUNTY 1,H,MH,7199.0,down,down,down,H
1365,P.S.1 CHARTER SCHOOL,880.0,DENVER COUNTY 1,M,MH,7199.0,up,down,down,M
1366,PUEBLO COUNTY HIGH SCHOOL,2700.0,PUEBLO COUNTY 70,H,,7208.0,flat,flat,flat,H
1367,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,2690.0,PUEBLO CITY 60,E,,7209.0,up,up,up,E
1368,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,2690.0,PUEBLO CITY 60,M,,7209.0,flat,up,flat,M
1369,PUEBLO WEST ELEMENTARY SCHOOL,2700.0,PUEBLO COUNTY 70,E,,7210.0,flat,up,up,E
1370,PUEBLO WEST MIDDLE SCHOOL,2700.0,PUEBLO COUNTY 70,M,,7212.0,flat,flat,flat,M
1371,PUEBLO WEST HIGH SCHOOL,2700.0,PUEBLO COUNTY 70,H,,7214.0,flat,flat,flat,H
1372,PUTNAM ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,7218.0,flat,flat,flat,E
1373,QUEEN PALMER ELEMENTARY SCHOOL,1010.0,COLORADO SPRINGS 11,E,,7228.0,down,flat,down,E
1374,AURORA QUEST ACADEMY,180.0,ADAMS-ARAPAHOE 28J,E,EM,7232.0,flat,flat,flat,E
1375,AURORA QUEST ACADEMY,180.0,ADAMS-ARAPAHOE 28J,M,EM,7232.0,flat,flat,flat,M
1376,RALSTON ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7238.0,flat,flat,flat,E
1377,RALSTON VALLEY SENIOR HIGH SCHOOL,1420.0,JEFFERSON COUNTY R-1,H,,7239.0,flat,flat,flat,H
1378,RAMPART HIGH SCHOOL,1040.0,ACADEMY 20,H,,7240.0,flat,flat,flat,H
1379,RANCH VIEW MIDDLE SCHOOL,900.0,DOUGLAS COUNTY RE 1,M,,7245.0,flat,flat,flat,M
1380,RANCH CREEK ELEMENTARY,1040.0,ACADEMY 20,E,,7247.0,flat,flat,flat,E
1381,RANGEVIEW HIGH SCHOOL,180.0,ADAMS-ARAPAHOE 28J,H,,7250.0,flat,flat,down,H
1382,PARKVIEW ELEMENTARY SCHOOL,2720.0,RANGELY RE-4,E,,7268.0,flat,flat,flat,E
1383,RANGELY JUNIOR/SENIOR HIGH SCHOOL,2720.0,RANGELY RE-4,H,,7276.0,down,down,down,H
1384,RED HAWK RIDGE ELEMENTARY SCHOOL,130.0,CHERRY CREEK 5,E,,7277.0,flat,flat,flat,E
1385,REDLANDS MIDDLE SCHOOL,2000.0,MESA COUNTY VALLEY 51,M,,7281.0,flat,flat,flat,M
1386,RED ROCKS ELEMENTARY SCHOOL,1420.0,JEFFERSON COUNTY R-1,E,,7282.0,flat,flat,flat,E
1387,RED SANDSTONE ELEMENTARY SCHOOL,910.0,EAGLE COUNTY RE 50,E,,7296.0,flat,flat,up,E
1388,REDSTONE ELEMENTARY SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,7297.0,flat,flat,flat,E
1389,REMINGTON ELEMENTARY SCHOOL,1110.0,FALCON 49,E,,7317.0,flat,flat,down,E
1390,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,900.0,DOUGLAS COUNTY RE 1,E,,7319.0,flat,flat,flat,E
1391,RICE ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,7325.0,flat,flat,flat,E
1392,RIDGEVIEW ELEMENTARY SCHOOL,2020.0,MOFFAT COUNTY RE:NO 1,E,,7338.0,flat,flat,down,E
1393,RIDGEVIEW ELEMENTARY SCHOOL,1110.0,FALCON 49,E,,7339.0,up,flat,flat,E
1394,RIDGWAY ELEMENTARY SCHOOL,2590.0,RIDGWAY R-2,E,,7342.0,up,up,up,E
1395,RIDGWAY MIDDLE SCHOOL,2590.0,RIDGWAY R-2,M,,7344.0,flat,up,flat,M
1396,RIDGWAY HIGH SCHOOL,2590.0,RIDGWAY R-2,H,,7346.0,up,up,up,H
1397,RIFFENBURGH ELEMENTARY SCHOOL,1550.0,POUDRE R-1,E,,7350.0,flat,up,up,E
