district_id,school_id,eng_yn,math_yn,read_yn,sci_yn,year,pct_remediation,est_child_poverty,est_total_child,est_total_pop,child_pov_ratio,child_adult_ratio,county,instruction_total,support_total,community_total,other_total,sum_total,instruction_per_pupil,support_per_pupil,community_per_pupil,other_per_pupil,sum_per_pupil,achievement_dir,growth_dir,overall_dir,school_grade,rank,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,graduation_rate,total,pct_amind,pct_asian,pct_black,pct_hisp,pct_white,pct_pi,pct_2ormore,pct_fr,district_name,school
1828,8260,1.0,0.0,0.0,0.0,2011,0.193548,537,2822,20167,0.19029057406094968,0.13993157137898546,LOGAN,11715436,7949587,57923,12074093,31797039, 5092 , 3455 , 25 , 5248 , 13821 ,0.0,0.0,0.0,6,214,6,7,7,7,6,6,7,6,69.8,612,0.009803922,0.003267974,0.006535948,0.232026144,0.72875817,0.003267974,0.016339869,0.382,VALLEY RE 1,STERLING HIGH SCHOOL
2000,1450,0.0,0.0,0.0,0.0,2011,0.416667,3559,23912,143673,0.1488374038139846,0.1664334982912586,MESA,104127883,63213991,349433,104737817,272429124, 4967 , 3015 , 17 , 4996 , 12995 ,0.0,1.0,1.0,6,239,6,6,6,7,6,6,7,6,77.400000000000006,1599,0.013758599,0.008130081,0.00750469,0.252657911,0.702939337,0.001250782,0.013758599,0.47700000000000004,MESA COUNTY VALLEY 51,CENTRAL HIGH SCHOOL
2000,3570,1.0,0.0,0.0,0.0,2011,0.319018,3559,23912,143673,0.1488374038139846,0.1664334982912586,MESA,104127883,63213991,349433,104737817,272429124, 4967 , 3015 , 17 , 4996 , 12995 ,0.0,0.0,0.0,6,226,7,7,7,9,6,6,6,6,77.8,1774,0.009019166,0.009582864,0.011273957,0.195603157,0.734498309,0.001127396,0.038895152,0.36200000000000004,MESA COUNTY VALLEY 51,GRAND JUNCTION HIGH SCHOOL
2000,6070,1.0,0.0,0.0,0.0,2011,0.316832,3559,23912,143673,0.1488374038139846,0.1664334982912586,MESA,104127883,63213991,349433,104737817,272429124, 4967 , 3015 , 17 , 4996 , 12995 ,0.0,0.0,0.0,7,152,9,7,8,9,9,9,9,7,86.2,1278,0.077464789,0.008607199,0.007824726,0.018779343,0.870109546,0.000782473,0.016431925,0.228,MESA COUNTY VALLEY 51,FRUITA MONUMENT HIGH SCHOOL
2000,6666,1.0,0.0,0.0,0.0,2011,0.352941,3559,23912,143673,0.1488374038139846,0.1664334982912586,MESA,104127883,63213991,349433,104737817,272429124, 4967 , 3015 , 17 , 4996 , 12995 ,1.0,1.0,0.0,9,93,7,9,8,9,12,10,12,11,75.2,1003,0.010967099,0.008973081,0.011964108,0.21335992,0.744765703,0.0,0.00997009,0.456,MESA COUNTY VALLEY 51,PALISADE HIGH SCHOOL
2020,5962,0.0,0.0,0.0,0.0,2011,0.372549,376,2561,13451,0.14681764935572042,0.1903947661883875,MOFFAT,12551427,9996576,0,2730212,25278215, 5642 , 4493 , 0 , 1227 , 11362 ,0.0,0.0,0.0,6,262,6,6,6,6,5,3,6,6,83.8,615,0.011382114,0.003252033,0.006504065,0.149593496,0.824390244,0.003252033,0.001626016,0.322,MOFFAT COUNTY RE 1,MOFFAT COUNTY HIGH SCHOOL
2035,6026,0.0,0.0,0.0,0.0,2011,0.509804,821,3214,18506,0.25544492843808336,0.17367340322057712,MONTEZUMA,13210044,11424213,500,550905,25185661, 4678 , 4045 , 0 , 195 , 8918 ,0.0,-1.0,-1.0,5,295,6,6,6,6,5,3,6,4,68.2,721,0.216366158,0.004160888,0.008321775,0.158113731,0.578363384,0.0,0.034674064,0.484,MONTEZUMA CORTEZ RE 1,MONTEZUMA-CORTEZ HIGH SCHOOL
2180,6058,1.0,0.0,0.0,0.0,2011,0.322314,1456,6928,38469,0.21016166281755197,0.18009306194598249,MONTROSE,26814951,17652957,568347,12744952,57781207, 4448 , 2928 , 94 , 2114 , 9584 ,0.0,0.0,0.0,6,216,6,7,6,8,6,6,7,5,82.9,1348,0.012611276,0.004451039,0.003709199,0.267804154,0.689169139,0.002225519,0.020029674,0.38299999999999995,MONTROSE COUNTY RE 1J,MONTROSE HIGH SCHOOL
2180,6494,0.0,0.0,0.0,0.0,2011,0.307692,1456,6928,38469,0.21016166281755197,0.18009306194598249,MONTROSE,26814951,17652957,568347,12744952,57781207, 4448 , 2928 , 94 , 2114 , 9584 ,-1.0,0.0,0.0,6,222,6,6,6,6,6,7,5,7,89.2,380,0.015789474,0.0,0.002631579,0.421052632,0.521052632,0.0,0.039473684,0.5760000000000001,MONTROSE COUNTY RE 1J,OLATHE HIGH SCHOOL
2395,1096,0.0,0.0,0.0,0.0,2011,0.294118,240,1518,8118,0.15810276679841898,0.18699186991869918,MORGAN,7227887,4728194,0,7105098,19061178, 5060 , 3310 , 0 , 4975 , 13345 ,1.0,0.0,0.0,6,192,6,7,6,6,7,9,8,5,78.400000000000006,444,0.0,0.0,0.011261261,0.452702703,0.511261261,0.002252252,0.022522523,0.43700000000000006,BRUSH RE 2J,BRUSH HIGH SCHOOL
2405,3078,0.0,0.0,0.0,0.0,2011,0.395349,752,3545,16966,0.21212976022566996,0.2089473063774608,MORGAN,13787371,12221315,319995,9685653,36014333, 4611 , 4087 , 107 , 3239 , 12043 ,1.0,1.0,1.0,5,278,5,6,6,6,6,5,6,6,64.599999999999994,862,0.006960557,0.001160093,0.042923434,0.552204176,0.393271462,0.0,0.003480278,0.585,FORT MORGAN RE 3,FORT MORGAN HIGH SCHOOL
2515,9582,0.0,0.0,0.0,0.0,2011,,66,531,2528,0.12429378531073447,0.2100474683544304,MORGAN,2659825,1916797,0,425065,5001688, 5349 , 3854 , 0 , 855 , 10058 ,-1.0,0.0,0.0,6,191,6,6,6,5,6,7,3,8,89.1,151,0.0,0.0,0.0,0.264900662,0.701986755,0.0,0.033112583,0.5760000000000001,WIGGINS RE 50J,WIGGINS HIGH SCHOOL
2530,7442,0.0,0.0,0.0,0.0,2011,,329,966,5510,0.34057971014492755,0.1753176043557169,OTERO,4441660,3408219,28406,6000,7884286, 5378 , 4127 , 34 , 7 , 9546 ,0.0,1.0,0.0,5,278,5,4,5,5,6,6,6,8,67.099999999999994,317,0.003154574,0.012618297,0.009463722,0.662460568,0.309148265,0.0,0.003154574,0.7509999999999999,ROCKY FORD R 2,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL
2570,8456,1.0,0.0,1.0,0.0,2011,,49,248,1244,0.1975806451612903,0.19935691318327975,OTERO,2104824,1482952,0,657561,4245336, 5837 , 4112 , 0 , 1824 , 11773 ,0.0,0.0,0.0,9,99,9,7,9,6,6,6,6,7,95.3,175,0.0,0.045714286,0.017142857,0.262857143,0.674285714,0.0,0.0,0.36,SWINK 33,SWINK JUNIOR-SENIOR HIGH SCHOOL
2600,7046,1.0,0.0,1.0,0.0,2011,0.25,136,1419,9177,0.09584214235377025,0.15462569467146126,PARK,5358099,4559976,153334,931594,11003003, 4803 , 4088 , 137 , 835 , 9864 ,0.0,0.0,0.0,7,139,8,10,9,9,6,5,9,5,84.4,376,0.007978723,0.018617021,0.015957447,0.042553191,0.872340426,0.0,0.042553191,0.303,PLATTE CANYON 1,PLATTE CANYON HIGH SCHOOL
2640,432,1.0,1.0,1.0,0.0,2011,0.204545,104,1646,12980,0.06318347509113001,0.1268104776579353,PITKIN,17564164,7016840,0,31442188,56023193, 10672 , 4263 , 0 , 19105 , 34040 ,-1.0,-1.0,-1.0,12,20,12,10,12,10,9,9,8,7,94.9,546,0.007326007,0.023809524,0.007326007,0.10989011,0.851648352,0.0,0.0,0.035,ASPEN 1,ASPEN HIGH SCHOOL
2660,4960,0.0,0.0,0.0,0.0,2011,0.34375,476,1826,9395,0.2606790799561884,0.19435870143693454,PROWERS,7629648,4136047,132665,3510698,15409058, 4838 , 2623 , 84 , 2226 , 9772 ,1.0,1.0,1.0,6,210,6,6,6,6,9,10,6,9,66.400000000000006,442,0.011312217,0.00678733,0.00678733,0.511312217,0.450226244,0.0,0.013574661,0.588,LAMAR RE 2,LAMAR HIGH SCHOOL
2690,1402,1.0,0.0,0.0,0.0,2011,0.422018,5340,18528,109560,0.28821243523316065,0.16911281489594743,PUEBLO,82440918,67282294,289546,9587931,159600689, 4857 , 3964 , 17 , 565 , 9403 ,-1.0,-1.0,0.0,5,302,6,6,6,6,2,3,3,1,76.5,1025,0.008780488,0.003902439,0.024390244,0.468292683,0.489756098,0.0,0.004878049,0.46,PUEBLO CITY 60,CENTENNIAL HIGH SCHOOL
2690,1454,0.0,0.0,0.0,0.0,2011,0.648352,5340,18528,109560,0.28821243523316065,0.16911281489594743,PUEBLO,82440918,67282294,289546,9587931,159600689, 4857 , 3964 , 17 , 565 , 9403 ,-1.0,0.0,0.0,3,329,4,3,5,3,3,3,3,2,68.099999999999994,1007,0.015888779,0.000993049,0.042701092,0.702085402,0.232373386,0.000993049,0.004965243,0.6629999999999999,PUEBLO CITY 60,CENTRAL HIGH SCHOOL
2690,2394,0.0,0.0,0.0,0.0,2011,0.58,5340,18528,109560,0.28821243523316065,0.16911281489594743,PUEBLO,82440918,67282294,289546,9587931,159600689, 4857 , 3964 , 17 , 565 , 9403 ,0.0,-1.0,0.0,4,313,6,5,6,5,2,5,2,2,68,920,0.005434783,0.009782609,0.02173913,0.657608696,0.295652174,0.005434783,0.004347826,0.642,PUEBLO CITY 60,EAST HIGH SCHOOL
2690,8082,1.0,0.0,0.0,0.0,2011,0.448052,5340,18528,109560,0.28821243523316065,0.16911281489594743,PUEBLO,82440918,67282294,289546,9587931,159600689, 4857 , 3964 , 17 , 565 , 9403 ,-1.0,-1.0,-1.0,6,275,6,6,6,6,3,6,3,3,75.400000000000006,1353,0.00443459,0.002217295,0.035476718,0.469327421,0.483370288,0.0,0.005173688,0.475,PUEBLO CITY 60,SOUTH HIGH SCHOOL
2700,7208,1.0,0.0,0.0,0.0,2011,0.481482,1382,9786,50699,0.14122215409769057,0.19302155861062348,PUEBLO,37190168,36419368,10196,21240879,94860611, 4335 , 4245 , 1 , 2476 , 11056 ,0.0,1.0,1.0,5,286,6,6,7,6,3,3,3,5,79.599999999999994,838,0.003579952,0.003579952,0.007159905,0.316229117,0.6575179,0.0,0.011933174,0.35700000000000004,PUEBLO COUNTY 70,PUEBLO COUNTY HIGH SCHOOL
2700,7214,1.0,0.0,0.0,0.0,2011,0.391304,1382,9786,50699,0.14122215409769057,0.19302155861062348,PUEBLO,37190168,36419368,10196,21240879,94860611, 4335 , 4245 , 1 , 2476 , 11056 ,1.0,1.0,0.0,6,209,7,6,7,7,6,7,6,6,76.2,1251,0.007993605,0.007194245,0.024780176,0.233413269,0.725819345,0.0,0.000799361,0.268,PUEBLO COUNTY 70,PUEBLO WEST HIGH SCHOOL
2700,7534,1.0,0.0,0.0,0.0,2011,,1382,9786,50699,0.14122215409769057,0.19302155861062348,PUEBLO,37190168,36419368,10196,21240879,94860611, 4335 , 4245 , 1 , 2476 , 11056 ,-1.0,0.0,0.0,7,160,6,6,6,6,6,9,3,6,84.5,226,0.004424779,0.0,0.008849558,0.146017699,0.818584071,0.0,0.022123894,0.252,PUEBLO COUNTY 70,RYE HIGH SCHOOL
2720,7276,0.0,0.0,0.0,0.0,2011,,33,461,2849,0.07158351409978309,0.1618111618111618,RIO BLANCO,2819582,2379767,10843,2574334,7784526, 6209 , 5241 , 24 , 5669 , 17143 ,1.0,1.0,1.0,8,124,6,7,6,9,12,12,10,10,83.8,220,0.009090909,0.009090909,0.004545455,0.109090909,0.859090909,0.004545455,0.004545455,0.255,RANGELY RE 4,RANGELY JUNIOR/SENIOR HIGH SCHOOL
2730,2150,0.0,0.0,0.0,0.0,2011,,169,671,4123,0.2518628912071535,0.16274557361144798,RIO GRANDE,2588572,2215081,0,529874,5333528, 4549 , 3893 , 0 , 931 , 9374 ,1.0,0.0,0.0,7,164,6,6,6,9,6,5,5,7,82,164,0.024390244,0.0,0.0,0.457317073,0.518292683,0.0,0.0,0.48200000000000004,DEL NORTE C 7,DEL NORTE HIGH SCHOOL
2740,6046,0.0,0.0,0.0,0.0,2011,,371,1237,6454,0.29991915925626517,0.19166408428881315,RIO GRANDE,5180736,4023449,0,22807957,32012142, 4499 , 3494 , 0 , 19805 , 27798 ,-1.0,-1.0,-1.0,6,258,6,6,6,6,5,2,6,5,86.6,262,0.003816794,0.0,0.003816794,0.683206107,0.297709924,0.003816794,0.007633588,0.546,MONTE VISTA C 8,MONTE VISTA SENIOR HIGH SCHOOL
2770,8212,1.0,0.0,1.0,0.0,2011,0.262295,247,2481,17252,0.09955663039097139,0.14380941340134476,ROUTT,13241065,8594781,0,7231582,29067429, 5925 , 3846 , 0 , 3236 , 13007 ,0.0,0.0,0.0,9,60,10,12,11,10,6,7,6,7,86.8,626,0.006389776,0.00798722,0.001597444,0.081469649,0.884984026,0.004792332,0.012779553,0.094,STEAMBOAT SPRINGS RE 2,STEAMBOAT SPRINGS HIGH SCHOOL
3000,8378,1.0,0.0,0.0,0.0,2011,0.204819,400,3301,27830,0.12117540139351711,0.11861300754581387,SUMMIT,19002258,14664891,0,45548651,79215800, 6458 , 4984 , 0 , 15481 , 26923 ,0.0,1.0,0.0,9,98,6,8,9,7,9,7,9,11,82.3,811,0.004932182,0.016029593,0.003699137,0.214549938,0.7324291,0.0,0.028360049,0.21899999999999997,SUMMIT RE 1,SUMMIT HIGH SCHOOL
3020,9696,1.0,0.0,0.0,0.0,2011,0.235294,382,3081,18551,0.12398571892242778,0.16608269096005607,TELLER,13553777,8298072,0,2039067,23890916, 5081 , 3111 , 0 , 764 , 8957 ,-1.0,-1.0,0.0,6,178,9,8,9,8,6,6,5,7,79.5,926,0.010799136,0.006479482,0.006479482,0.057235421,0.884449244,0.001079914,0.033477322,0.213,WOODLAND PARK RE 2,WOODLAND PARK HIGH SCHOOL
3030,90,0.0,0.0,0.0,0.0,2011,,64,378,2431,0.1693121693121693,0.15549156725627314,WASHINGTON,2187495,1476667,0,17504052,21168214, 5915 , 3993 , 0 , 47334 , 57242 ,0.0,1.0,0.0,6,202,6,6,7,6,7,8,5,9,100,121,0.0,0.0,0.0,0.123966942,0.867768595,0.0,0.008264463,0.331,AKRON R 1,AKRON HIGH SCHOOL
3080,9032,0.0,0.0,0.0,0.0,2011,0.6,231,1917,9135,0.12050078247261346,0.20985221674876847,WELD,9019282,6744292,10479,263346,16037399, 4979 , 3723 , 6 , 145 , 8854 ,-1.0,-1.0,0.0,5,311,6,6,6,6,1,3,2,2,77.3,533,0.005628518,0.005628518,0.005628518,0.510318949,0.467166979,0.0,0.005628518,0.424,WELD COUNTY RE 1,VALLEY HIGH SCHOOL
3085,2456,1.0,0.0,0.0,0.0,2011,0.307692,277,2117,9870,0.13084553613604158,0.21448834853090173,WELD,8270163,5158925,3765,1863129,15295982, 4726 , 2948 , 2 , 1065 , 8741 ,0.0,0.0,1.0,6,204,9,8,9,9,3,4,1,6,79.400000000000006,495,0.002020202,0.002020202,0.008080808,0.202020202,0.785858586,0.0,0.0,0.212,EATON RE 2,EATON HIGH SCHOOL
3090,1446,0.0,0.0,0.0,0.0,2011,0.487805,271,2485,12934,0.1090543259557344,0.19212927168702645,WELD,10633504,8906912,5660,5160832,24706908, 4961 , 4156 , 3 , 2408 , 11528 ,0.0,1.0,0.0,6,249,6,6,6,5,5,6,6,3,83.7,640,0.0109375,0.00625,0.0015625,0.321875,0.6359375,0.0046875,0.01875,0.42,KEENESBURG RE 3J,WELD CENTRAL SENIOR HIGH SCHOOL
3100,9672,1.0,0.0,0.0,0.0,2011,0.333333,369,4646,22005,0.07942315970727508,0.2111338332197228,WELD,20493490,14730715,254,8478417,43702876, 4748 , 3413 , 0 , 1964 , 10126 ,0.0,-1.0,0.0,6,228,6,8,7,8,3,1,5,2,86,1090,0.003669725,0.01559633,0.00733945,0.137614679,0.818348624,0.000917431,0.016513761,0.16399999999999998,WINDSOR RE 4,WINDSOR HIGH SCHOOL
3110,7490,0.0,0.0,0.0,0.0,2011,0.428571,338,3683,16930,0.09177301113222916,0.21754282339043118,WELD,15004367,8221519,0,10608726,33834613, 4878 , 2673 , 0 , 3449 , 11000 ,-1.0,-1.0,0.0,5,281,6,6,6,6,4,1,6,4,73.900000000000006,725,0.002758621,0.00137931,0.008275862,0.342068966,0.635862069,0.0,0.009655172,0.324,JOHNSTOWN MILLIKEN RE 5J,ROOSEVELT HIGH SCHOOL
3120,2850,1.0,0.0,0.0,0.0,2011,0.438597,5103,21640,117001,0.23581330868761552,0.1849556841394518,WELD,92539792,62230656,0,15832408,170602855, 4901 , 3296 , 0 , 838 , 9035 ,0.0,0.0,0.0,7,133,6,7,6,6,7,5,9,6,85.4,1193,0.010058676,0.015088013,0.017602682,0.260687343,0.683151718,0.005867561,0.007544007,0.221,GREELEY 6,UNIVERSITY SCHOOLS
3120,3610,0.0,0.0,0.0,0.0,2011,0.45679,5103,21640,117001,0.23581330868761552,0.1849556841394518,WELD,92539792,62230656,0,15832408,170602855, 4901 , 3296 , 0 , 838 , 9035 ,-1.0,0.0,0.0,6,267,4,5,5,5,6,5,7,3,72.400000000000006,1426,0.002805049,0.011921459,0.030154278,0.595371669,0.340112202,0.002103787,0.017531557,0.574,GREELEY 6,GREELEY CENTRAL HIGH SCHOOL
3120,3614,0.0,0.0,0.0,0.0,2011,0.409449,5103,21640,117001,0.23581330868761552,0.1849556841394518,WELD,92539792,62230656,0,15832408,170602855, 4901 , 3296 , 0 , 838 , 9035 ,-1.0,0.0,0.0,6,270,6,6,6,5,6,6,6,5,67.599999999999994,1478,0.00338295,0.027063599,0.01826793,0.52368065,0.412043302,0.00135318,0.01420839,0.484,GREELEY 6,GREELEY WEST HIGH SCHOOL
3120,4425,0.0,0.0,0.0,0.0,2011,0.621622,5103,21640,117001,0.23581330868761552,0.1849556841394518,WELD,92539792,62230656,0,15832408,170602855, 4901 , 3296 , 0 , 838 , 9035 ,0.0,0.0,0.0,1,358,1,1,2,1,1,1,3,1,,442,0.00678733,0.0,0.011312217,0.757918552,0.219457014,0.0,0.004524887,0.633,GREELEY 6,JEFFERSON HIGH SCHOOL
3120,6364,0.0,0.0,0.0,0.0,2011,0.464646,5103,21640,117001,0.23581330868761552,0.1849556841394518,WELD,92539792,62230656,0,15832408,170602855, 4901 , 3296 , 0 , 838 , 9035 ,-1.0,-1.0,-1.0,4,316,4,5,5,4,3,3,5,2,65.400000000000006,1029,0.005830904,0.007774538,0.006802721,0.677356657,0.290573372,0.003887269,0.007774538,0.6,GREELEY 6,NORTHRIDGE HIGH SCHOOL
3130,4670,0.0,0.0,0.0,0.0,2011,0.521739,151,1111,4804,0.13591359135913592,0.23126561199000834,WELD,6098358,5257553,0,2343028,13698939, 5523 , 4761 , 0 , 2122 , 12406 ,0.0,0.0,0.0,9,106,6,6,7,7,7,7,7,7,84,326,0.0,0.0,0.0,0.239263804,0.751533742,0.0,0.009202454,0.36200000000000004,PLATTE VALLEY RE 7,PLATTE VALLEY HIGH SCHOOL
3140,3070,0.0,0.0,0.0,0.0,2011,0.59375,479,2624,12695,0.18254573170731708,0.20669554942890903,WELD,11481392,10651369,21088,1013660,23167509, 5035 , 4671 , 9 , 445 , 10159 ,-1.0,-1.0,0.0,5,304,5,5,5,5,6,6,6,6,58.7,599,0.006677796,0.010016694,0.011686144,0.669449082,0.287145242,0.0,0.015025042,0.581,WELD COUNTY RE 8,FORT LUPTON HIGH SCHOOL
3200,9799,0.0,0.0,0.0,0.0,2011,,203,988,5046,0.2054655870445344,0.19579865239793895,YUMA,4593836,3283200,659,3774114,11651810, 5868 , 4194 , 1 , 4821 , 14883 ,-1.0,-1.0,0.0,6,244,6,6,6,6,6,6,6,5,82.7,254,0.0,0.0,0.0,0.417322835,0.582677165,0.0,0.0,0.386,YUMA 1,YUMA HIGH SCHOOL
8001,6914,0.0,0.0,0.0,0.0,2011,0.105263,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,7,149,6,6,6,6,9,11,6,9,90.4,413,0.002421308,0.055690073,0.02905569,0.583535109,0.322033898,0.002421308,0.004842615,0.496,CHARTER INSTITUTE,THE PINNACLE CHARTER SCHOOL HIGH
20,4108,1.0,0.0,0.0,0.0,2012,0.38,5889,43136,218418,0.13652169881305637,0.19749288062339185,ADAMS,221051769,120585070,1335918,51372445,394345203,5347,2917,32,1243,9538,0.0,0.0,0.0,6,200,6,7,6,6,6,6,6,5,84.,1901,0.007890584,0.04892162,0.015255129,0.251446607,0.669121515,0.001052078,0.006312467,0.091,ADAMS 12 FIVE STAR,HORIZON HIGH SCHOOL
20,5043,1.0,1.0,1.0,0.0,2012,0.27,5889,43136,218418,0.13652169881305637,0.19749288062339185,ADAMS,221051769,120585070,1335918,51372445,394345203,5347,2917,32,1243,9538,0.0,0.0,0.0,9,68,9,11,9,9,8,8,7,7,88.,2066,0.004840271,0.085188771,0.018877057,0.169893514,0.713939981,0.000484027,0.006776379,0.1631,ADAMS 12 FIVE STAR,LEGACY HIGH SCHOOL
20,6060,1.0,0.0,0.0,0.0,2012,0.37,5889,43136,218418,0.13652169881305637,0.19749288062339185,ADAMS,221051769,120585070,1335918,51372445,394345203,5347,2917,32,1243,9538,0.0,-1.0,0.0,6,222,6,6,6,6,6,6,6,7,79.,1985,0.007052897,0.047858942,0.024685139,0.25743073,0.652392947,0.00302267,0.007556675,0.27,ADAMS 12 FIVE STAR,MOUNTAIN RANGE HIGH SCHOOL
20,6402,0.0,0.0,0.0,0.0,2012,0.5,5889,43136,218418,0.13652169881305637,0.19749288062339185,ADAMS,221051769,120585070,1335918,51372445,394345203,5347,2917,32,1243,9538,0.0,0.0,0.0,3,288,3,5,3,4,6,6,6,5,69.,1731,0.008087811,0.04621606,0.031195841,0.557481225,0.350664356,0.0,0.006354708,0.3125,ADAMS 12 FIVE STAR,NORTHGLENN HIGH SCHOOL
20,5816,0.0,0.0,0.0,0.0,2012,0.52,5889,43136,218418,0.13652169881305637,0.19749288062339185,ADAMS,221051769,120585070,1335918,51372445,394345203,5347,2917,32,1243,9538,0.0,-1.0,0.0,3,287,4,6,5,5,6,6,6,6,70.,1713,0.007005254,0.077057793,0.032107414,0.558085231,0.315820198,0.001167542,0.008756567,0.4156,ADAMS 12 FIVE STAR,THORNTON HIGH SCHOOL
30,24,0.0,0.0,0.0,0.0,2012,0.72,2820,8597,37948,0.32802140281493547,0.22654685358912197,ADAMS,38196626,36456267,413091,77970868,153036852,5516,5265,60,11260,22100,0.0,0.0,0.0,1,324,1,2,1,1,1,1,1,1,63.,1689,0.007104796,0.004144464,0.03374778,0.82830077,0.123741859,0.000592066,0.002368265,0.8076000000000001,ADAMS COUNTY 14,ADAMS CITY HIGH SCHOOL
40,1022,0.0,0.0,0.0,0.0,2012,0.45,1970,17029,80699,0.11568500792765282,0.2110187238999244,ADAMS,67423272,52627926,247509,24647115,144945822,4392,3428,16,1605,9441,0.0,0.0,0.0,5,247,5,6,5,6,5,4,6,5,83.,1653,0.006049607,0.012099214,0.006049607,0.493647913,0.465214761,0.003629764,0.013309135,0.21289999999999998,BRIGHTON 27J,BRIGHTON HIGH SCHOOL
40,7129,0.0,0.0,0.0,0.0,2012,0.48,1970,17029,80699,0.11568500792765282,0.2110187238999244,ADAMS,67423272,52627926,247509,24647115,144945822,4392,3428,16,1605,9441,1.0,0.0,0.0,5,257,6,6,5,5,5,4,6,3,79.,1642,0.007308161,0.045676005,0.037149817,0.403775883,0.478684531,0.00182704,0.025578563,0.3337,BRIGHTON 27J,PRAIRIE VIEW HIGH SCHOOL
50,775,0.0,0.0,0.0,0.0,2012,0.31,180,1329,6456,0.13544018058690746,0.2058550185873606,ADAMS,4894710,3252791,0,988729,9136230,4766,3167,0,963,8895,0.0,0.0,0.0,8,113,6,6,6,6,6,5,6,6,86.,307,0.013029316,0.006514658,0.016286645,0.123778502,0.824104235,0.0,0.016286645,0.25730000000000003,BENNETT 29 J,BENNETT HIGH SCHOOL
70,9466,0.0,0.0,0.0,0.0,2012,0.65,3901,13296,73154,0.2933965102286402,0.1817535609809443,ADAMS,51056308,43443024,314038,90681536,185494906,5359,4560,33,9519,19472,0.0,1.0,1.0,1,315,2,1,1,2,5,6,1,6,72.,2366,0.009721048,0.068892646,0.018596788,0.68808115,0.198647506,0.001690617,0.014370245,0.773,WESTMINSTER 50,WESTMINSTER HIGH SCHOOL
100,118,0.0,0.0,0.0,0.0,2012,0.46,772,2410,14964,0.3203319502074689,0.16105319433306603,ALAMOSA,10151109,6700480,0,3627322,20478912,4869,3214,0,1740,9822,1.0,0.0,0.0,5,264,6,6,6,6,3,1,6,3,86.,512,0.00390625,0.01171875,0.0,0.587890625,0.380859375,0.001953125,0.013671875,0.5684,ALAMOSA RE 11J,ALAMOSA HIGH SCHOOL
120,2746,0.0,0.0,0.0,0.0,2012,0.44,572,2947,26104,0.19409569053274517,0.11289457554397793,ARAPAHOE,17587156,13168246,79692,5980424,36815518,6193,4637,28,2106,12964,-1.0,0.0,0.0,3,293,3,5,4,4,3,3,6,3,71.,618,0.006472492,0.012944984,0.045307443,0.325242718,0.595469256,0.004854369,0.009708738,0.4385,ENGLEWOOD 1,ENGLEWOOD HIGH SCHOOL
130,1551,1.0,0.0,0.0,0.0,2012,0.31,5048,55276,284752,0.09132354005354947,0.19411979547114683,ARAPAHOE,330909669,152863438,767392,50986603,535527101,6561,3031,15,1011,10618,0.0,0.0,0.0,9,98,9,8,7,6,7,9,7,6,87.,2451,0.005303958,0.093431253,0.119543044,0.146878825,0.600163199,0.002039984,0.032639739,0.15539999999999998,CHERRY CREEK 5,CHEROKEE TRAIL HIGH SCHOOL
130,1570,1.0,1.0,1.0,0.0,2012,0.15,5048,55276,284752,0.09132354005354947,0.19411979547114683,ARAPAHOE,330909669,152863438,767392,50986603,535527101,6561,3031,15,1011,10618,0.0,0.0,0.0,11,33,10,12,12,12,9,6,9,8,89.,3453,0.002896032,0.094989864,0.031856357,0.100202722,0.747176368,0.001158413,0.021720243,0.0875,CHERRY CREEK 5,CHERRY CREEK HIGH SCHOOL
130,2357,1.0,0.0,0.0,0.0,2012,0.31,5048,55276,284752,0.09132354005354947,0.19411979547114683,ARAPAHOE,330909669,152863438,767392,50986603,535527101,6561,3031,15,1011,10618,0.0,0.0,0.0,6,159,6,7,6,6,7,6,7,6,81.,2323,0.003443823,0.068876453,0.154541541,0.17262161,0.562204046,0.003443823,0.034868704,0.2729,CHERRY CREEK 5,EAGLECREST HIGH SCHOOL
130,3589,1.0,1.0,1.0,0.0,2012,0.22,5048,55276,284752,0.09132354005354947,0.19411979547114683,ARAPAHOE,330909669,152863438,767392,50986603,535527101,6561,3031,15,1011,10618,0.0,1.0,0.0,9,61,9,9,10,9,9,8,9,7,91.,2610,0.008812261,0.092720307,0.086590038,0.135249042,0.619923372,0.005747126,0.050957854,0.16899999999999998,CHERRY CREEK 5,GRANDVIEW HIGH SCHOOL
130,6625,0.0,0.0,0.0,0.0,2012,0.51,5048,55276,284752,0.09132354005354947,0.19411979547114683,ARAPAHOE,330909669,152863438,767392,50986603,535527101,6561,3031,15,1011,10618,1.0,0.0,0.0,5,260,5,6,5,5,6,7,2,6,79.,2248,0.005338078,0.058718861,0.322064057,0.306494662,0.261120996,0.002224199,0.044039146,0.5107,CHERRY CREEK 5,OVERLAND HIGH SCHOOL
130,8020,1.0,0.0,0.0,0.0,2012,0.32,5048,55276,284752,0.09132354005354947,0.19411979547114683,ARAPAHOE,330909669,152863438,767392,50986603,535527101,6561,3031,15,1011,10618,0.0,0.0,0.0,6,193,6,7,7,6,6,6,6,6,80.,2192,0.007755474,0.075729927,0.179288321,0.148722628,0.54379562,0.003193431,0.041514599,0.2733,CHERRY CREEK 5,SMOKY HILL HIGH SCHOOL
