school,district_id,district_name,emh,emh_combined,school_id,achievement_dir,growth_dir,overall_dir,year
D C S MONTESSORI CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,5997,0.0,-1.0,-1.0,2010
OAKLAND ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,5998,-1.0,0.0,0.0,2010
MONARCH HIGH SCHOOL,480,BOULDER VALLEY RE 2,H,False,5999,0.0,0.0,0.0,2010
MONARCH K-8 SCHOOL,480,BOULDER VALLEY RE 2,E,False,6000,0.0,0.0,0.0,2010
MONARCH K-8 SCHOOL,480,BOULDER VALLEY RE 2,M,False,6000,0.0,0.0,0.0,2010
MONTCLAIR ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,6002,1.0,0.0,1.0,2010
MONTEREY ELEMENTARY SCHOOL,980,HARRISON 2,E,False,6018,0.0,1.0,0.0,2010
MONTEZUMA-CORTEZ HIGH SCHOOL,2035,MONTEZUMA-CORTEZ RE-1,H,False,6026,0.0,0.0,0.0,2010
BYRON SYRING DELTA CENTER,2740,MONTE VISTA C-8,H,False,6030,,,1.0,2010
BILL METZ ELEMENTARY SCHOOL,2740,MONTE VISTA C-8,E,False,6036,0.0,0.0,0.0,2010
MONTE VISTA MIDDLE SCHOOL,2740,MONTE VISTA C-8,M,False,6044,-1.0,0.0,-1.0,2010
MONTE VISTA SENIOR HIGH SCHOOL,2740,MONTE VISTA C-8,H,False,6046,-1.0,0.0,0.0,2010
COLUMBINE MIDDLE SCHOOL,2180,MONTROSE COUNTY RE-1J,M,False,6054,0.0,0.0,0.0,2010
MONTROSE HIGH SCHOOL,2180,MONTROSE COUNTY RE-1J,H,False,6058,0.0,0.0,0.0,2010
MOUNTAIN RANGE HIGH SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,H,False,6060,0.0,0.0,0.0,2010
MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,6068,0.0,0.0,-1.0,2010
FRUITA MONUMENT HIGH SCHOOL,2000,MESA COUNTY VALLEY 51,H,False,6070,1.0,1.0,0.0,2010
MOORE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,6078,,,,2010
MOORE K-8 SCHOOL,880,DENVER COUNTY 1,E,True,6088,1.0,1.0,0.0,2010
MOORE K-8 SCHOOL,880,DENVER COUNTY 1,M,True,6088,0.0,0.0,0.0,2010
MOORE MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,False,6090,0.0,0.0,0.0,2010
MOREY MIDDLE SCHOOL,880,DENVER COUNTY 1,M,False,6098,0.0,0.0,0.0,2010
MORTON ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,False,6132,1.0,1.0,1.0,2010
MORTENSEN ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6133,0.0,0.0,0.0,2010
MOUNT CARBON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6135,0.0,1.0,1.0,2010
MOUNTAINSIDE ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,False,6138,0.0,0.0,1.0,2010
MOUNTAIN PHOENIX COMMUNITY SCHOOL,1420,JEFFERSON COUNTY R-1,E,True,6139,,,,2010
MOUNTAIN PHOENIX COMMUNITY SCHOOL,1420,JEFFERSON COUNTY R-1,M,True,6139,,,,2010
MOUNTAIN RIDGE MIDDLE SCHOOL,1040,ACADEMY 20,M,False,6140,0.0,0.0,1.0,2010
MOUNTAIN VALLEY ELEMENTARY SCHOOL,2790,MOUNTAIN VALLEY RE 1,E,False,6142,0.0,-1.0,-1.0,2010
MOUNTAIN VALLEY MIDDLE SCHOOL,2790,MOUNTAIN VALLEY RE 1,M,False,6144,1.0,-1.0,1.0,2010
MOUNTAIN VALLEY SENIOR HIGH SCHOOL,2790,MOUNTAIN VALLEY RE 1,H,False,6146,,,1.0,2010
MOUNTAIN VIEW ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,6150,1.0,0.0,0.0,2010
MOUNTAIN VIEW ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,6152,-1.0,,-1.0,2010
MOUNTAIN VIEW ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,False,6156,0.0,0.0,-1.0,2010
MOUNTAIN VIEW ELEMENTARY SCHOOL,1040,ACADEMY 20,E,False,6158,0.0,0.0,0.0,2010
MRACHEK MIDDLE SCHOOL,180,ADAMS-ARAPAHOE 28J,M,False,6160,1.0,1.0,1.0,2010
MOUNTAIN VISTA COMMUNITY SCHOOL,980,HARRISON 2,E,False,6162,0.0,-1.0,-1.0,2010
MOUNTAIN VISTA COMMUNITY SCHOOL,980,HARRISON 2,M,False,6162,1.0,1.0,1.0,2010
MOUNTAIN VIEW HIGH SCHOOL,1560,THOMPSON R-2J,H,False,6163,0.0,1.0,1.0,2010
MOUNTAIN RIDGE MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,False,6164,0.0,0.0,0.0,2010
MOUNTAIN VISTA HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,False,6165,0.0,0.0,0.0,2010
MOUNT GARFIELD MIDDLE SCHOOL,2000,MESA COUNTY VALLEY 51,M,False,6166,0.0,0.0,1.0,2010
MUNROE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,6188,-1.0,0.0,-1.0,2010
MURPHY CREEK K-8 SCHOOL,180,ADAMS-ARAPAHOE 28J,E,True,6189,0.0,0.0,0.0,2010
MURPHY CREEK K-8 SCHOOL,180,ADAMS-ARAPAHOE 28J,M,True,6189,0.0,0.0,0.0,2010
NAMAQUA ELEMENTARY SCHOOL,1560,THOMPSON R-2J,E,False,6194,0.0,0.0,-1.0,2010
NEW VISTA HIGH SCHOOL,480,BOULDER VALLEY RE 2,H,False,6195,0.0,0.0,0.0,2010
NATURITA ELEMENTARY SCHOOL,2190,WEST END RE-2,E,False,6196,1.0,1.0,0.0,2010
NEDERLAND ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,False,6208,0.0,0.0,1.0,2010
NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,480,BOULDER VALLEY RE 2,H,False,6212,-1.0,-1.0,-1.0,2010
NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,480,BOULDER VALLEY RE 2,M,False,6212,0.0,0.0,-1.0,2010
NEW AMERICA SCHOOL,180,ADAMS-ARAPAHOE 28J,H,False,6219,-1.0,0.0,-1.0,2010
NEW VISION CHARTER SCHOOL,1560,THOMPSON R-2J,E,False,6220,0.0,1.0,1.0,2010
NEW VISION CHARTER SCHOOL,1560,THOMPSON R-2J,M,False,6220,-1.0,0.0,-1.0,2010
NEEDHAM ELEMENTARY SCHOOL,1520,DURANGO 9-R,E,False,6222,-1.0,0.0,-1.0,2010
NEVIN PLATT MIDDLE SCHOOL,480,BOULDER VALLEY RE 2,M,False,6224,0.0,0.0,0.0,2010
NEW AMERICA SCHOOL,1420,JEFFERSON COUNTY R-1,H,False,6237,1.0,-1.0,-1.0,2010
NEW AMERICA CHARTER SCHOOL,910,EAGLE COUNTY RE 50,H,False,6238,-1.0,,0.0,2010
NEW HORIZONS DAY SCHOOL,980,HARRISON 2,H,False,6244,-1.0,-1.0,-1.0,2010
NEW HORIZONS DAY SCHOOL,980,HARRISON 2,M,False,6244,1.0,0.0,0.0,2010
NEWLON ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,6254,1.0,1.0,0.0,2010
NEW AMERICA SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,H,False,6261,,,,2010
NISLEY ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,6264,-1.0,0.0,-1.0,2010
NIWOT ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,False,6274,0.0,0.0,0.0,2010
NIWOT HIGH SCHOOL,470,ST VRAIN VALLEY RE 1J,H,False,6276,0.0,0.0,0.0,2010
NORMANDY ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6286,0.0,0.0,0.0,2010
NORTH ELEMENTARY SCHOOL,40,BRIGHTON 27J,E,False,6294,1.0,1.0,1.0,2010
NORTH FORK MONTESSORI SCHOOL,870,DELTA COUNTY 50(J),E,False,6298,0.0,1.0,1.0,2010
NORTH MIDDLE SCHOOL,1010,COLORADO SPRINGS 11,M,False,6306,0.0,0.0,-1.0,2010
NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY,180,ADAMS-ARAPAHOE 28J,M,False,6310,1.0,0.0,0.0,2010
NORTH HIGH SCHOOL,880,DENVER COUNTY 1,H,False,6314,0.0,0.0,0.0,2010
NORTH VALLEY SCHOOL FOR YOUNG ADULTS,10,MAPLETON 1,,False,6315,,,,2010
NORTH ARVADA MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,False,6330,1.0,0.0,0.0,2010
PATRIOT ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,False,6338,0.0,-1.0,-1.0,2010
SHADOW RIDGE MIDDLE SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,False,6342,0.0,0.0,0.0,2010
HERITAGE MIDDLE SCHOOL,470,ST VRAIN VALLEY RE 1J,M,False,6344,-1.0,0.0,0.0,2010
BRUCE RANDOLPH SCHOOL,880,DENVER COUNTY 1,H,True,6350,1.0,0.0,0.0,2010
BRUCE RANDOLPH SCHOOL,880,DENVER COUNTY 1,M,True,6350,0.0,0.0,0.0,2010
NORTH MESA ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,False,6354,-1.0,-1.0,-1.0,2010
NORTH MOR ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,6355,-1.0,0.0,0.0,2010
NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,1410,NORTH PARK R-1,H,False,6358,-1.0,0.0,0.0,2010
NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,1410,NORTH PARK R-1,M,False,6358,0.0,0.0,0.0,2010
NORTH ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,False,6362,-1.0,0.0,-1.0,2010
NORTH ROUTT CHARTER SCHOOL,2770,STEAMBOAT SPRINGS RE-2,E,False,6363,1.0,-1.0,0.0,2010
NORTH ROUTT CHARTER SCHOOL,2770,STEAMBOAT SPRINGS RE-2,M,False,6363,0.0,-1.0,-1.0,2010
NORTHRIDGE HIGH SCHOOL,3120,GREELEY 6,H,False,6364,-1.0,0.0,0.0,2010
SKYVIEW ACADEMY,900,DOUGLAS COUNTY RE 1,,False,6365,,,,2010
NORTHSIDE ELEMENTARY SCHOOL,2180,MONTROSE COUNTY RE-1J,E,False,6366,-1.0,0.0,0.0,2010
NORTH STAR ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,False,6376,1.0,0.0,-1.0,2010
NORTHEAST ACADEMY CHARTER SCHOOL,880,DENVER COUNTY 1,E,True,6394,1.0,1.0,1.0,2010
NORTHEAST ACADEMY CHARTER SCHOOL,880,DENVER COUNTY 1,M,True,6394,0.0,0.0,1.0,2010
NORTHEAST ELEMENTARY SCHOOL,40,BRIGHTON 27J,E,False,6395,0.0,0.0,0.0,2010
NORTHEAST ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,6396,0.0,0.0,0.0,2010
ACADEMIA ANA MARIE SANDOVAL,880,DENVER COUNTY 1,E,False,6397,0.0,1.0,1.0,2010
NORTHGLENN MIDDLE SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,False,6398,1.0,1.0,0.0,2010
NORTHGLENN HIGH SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,H,False,6402,0.0,1.0,0.0,2010
NORTHRIDGE ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,False,6404,0.0,0.0,1.0,2010
NORTHRIDGE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,6406,0.0,0.0,0.0,2010
NORWOOD ELEMENTARY SCHOOL,2840,NORWOOD R-2J,E,False,6418,-1.0,0.0,-1.0,2010
NORWOOD HIGH SCHOOL,2840,NORWOOD R-2J,H,False,6422,1.0,1.0,1.0,2010
NORWOOD HIGH SCHOOL,2840,NORWOOD R-2J,M,False,6422,0.0,0.0,0.0,2010
NUCLA JUNIOR/SENIOR HIGH SCHOOL,2190,WEST END RE-2,H,False,6436,-1.0,0.0,0.0,2010
NUCLA JUNIOR/SENIOR HIGH SCHOOL,2190,WEST END RE-2,M,False,6436,0.0,-1.0,-1.0,2010
OAK CREEK ELEMENTARY SCHOOL,980,HARRISON 2,E,False,6460,0.0,1.0,0.0,2010
OAK GROVE ELEMENTARY SCHOOL,2180,MONTROSE COUNTY RE-1J,E,False,6466,0.0,0.0,-1.0,2010
OBERON JUNIOR HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,M,False,6470,0.0,0.0,0.0,2010
O'CONNELL MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,False,6474,1.0,1.0,1.0,2010
O'DEA ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,6476,0.0,0.0,1.0,2010
ODYSSEY CHARTER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,6479,0.0,0.0,0.0,2010
ODYSSEY CHARTER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,M,True,6479,0.0,0.0,0.0,2010
OLANDER ELEMENTARY SCHOOL,1550,POUDRE R-1,E,False,6482,-1.0,0.0,-1.0,2010
ODYSSEY ELEMENTARY SCHOOL,1110,FALCON 49,E,False,6483,1.0,0.0,-1.0,2010
OLATHE ELEMENTARY SCHOOL,2180,MONTROSE COUNTY RE-1J,E,False,6486,1.0,0.0,-1.0,2010
OLATHE MIDDLE SCHOOL,2180,MONTROSE COUNTY RE-1J,M,False,6490,-1.0,0.0,0.0,2010
OLATHE HIGH SCHOOL,2180,MONTROSE COUNTY RE-1J,H,False,6494,0.0,0.0,1.0,2010
OLDE COLUMBINE HIGH SCHOOL,470,ST VRAIN VALLEY RE 1J,H,False,6498,,,0.0,2010
ADULT EDUCATION/LINCOLN CENTER,470,ST VRAIN VALLEY RE 1J,H,False,6499,,,,2010
OLGA A HELLBECK ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,False,6504,0.0,-1.0,-1.0,2010
OMAR D BLAIR CHARTER SCHOOL,880,DENVER COUNTY 1,E,True,6508,1.0,1.0,0.0,2010
OMAR D BLAIR CHARTER SCHOOL,880,DENVER COUNTY 1,M,True,6508,0.0,0.0,0.0,2010
ONLINE HIGH SCHOOL,880,DENVER COUNTY 1,H,False,6509,0.0,-1.0,-1.0,2010
MONTE VISTA ON-LINE ACADEMY,2740,MONTE VISTA C-8,H,True,6520,1.0,0.0,0.0,2010
MONTE VISTA ON-LINE ACADEMY,2740,MONTE VISTA C-8,M,True,6520,-1.0,-1.0,0.0,2010
HANSON PREK-8 SCHOOL,30,ADAMS COUNTY 14,E,False,6534,0.0,1.0,1.0,2010
HANSON PREK-8 SCHOOL,30,ADAMS COUNTY 14,M,False,6534,0.0,0.0,0.0,2010
JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6539,0.0,-1.0,-1.0,2010
JEFFERSON COUNTY OPEN SECONDARY,1420,JEFFERSON COUNTY R-1,H,True,6541,1.0,1.0,1.0,2010
JEFFERSON COUNTY OPEN SECONDARY,1420,JEFFERSON COUNTY R-1,M,True,6541,0.0,0.0,1.0,2010
OPTIONS SCHOOL,180,ADAMS-ARAPAHOE 28J,H,False,6546,,,,2010
ORCHARD AVENUE ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,False,6554,0.0,0.0,-1.0,2010
ORCHARD MESA MIDDLE SCHOOL,2000,MESA COUNTY VALLEY 51,M,False,6562,0.0,0.0,0.0,2010
OTERO ELEMENTARY SCHOOL,980,HARRISON 2,E,False,6578,1.0,0.0,1.0,2010
OTIS ELEMENTARY SCHOOL,3050,OTIS R-3,E,False,6582,-1.0,0.0,0.0,2010
OTIS JUNIOR-SENIOR HIGH SCHOOL,3050,OTIS R-3,H,False,6586,1.0,0.0,0.0,2010
OTIS JUNIOR-SENIOR HIGH SCHOOL,3050,OTIS R-3,M,False,6586,-1.0,0.0,-1.0,2010
OURAY ELEMENTARY SCHOOL,2580,OURAY R-1,E,False,6596,0.0,0.0,1.0,2010
OURAY MIDDLE SCHOOL,2580,OURAY R-1,M,False,6598,1.0,0.0,0.0,2010
OURAY SENIOR HIGH SCHOOL,2580,OURAY R-1,H,False,6600,1.0,0.0,0.0,2010
OVERLAND HIGH SCHOOL,130,CHERRY CREEK 5,H,False,6625,0.0,-1.0,0.0,2010
OVERLAND TRAIL MIDDLE SCHOOL,40,BRIGHTON 27J,M,False,6638,0.0,0.0,-1.0,2010
HORIZONS K-8 SCHOOL,480,BOULDER VALLEY RE 2,E,False,6642,0.0,0.0,0.0,2010
HORIZONS K-8 SCHOOL,480,BOULDER VALLEY RE 2,M,False,6642,0.0,0.0,0.0,2010
PAGOSA SPRINGS ELEMENTARY SCHOOL,220,ARCHULETA COUNTY 50 JT,E,False,6652,0.0,0.0,-1.0,2010
PAGOSA SPRINGS INTERMEDIATE SCHOOL,220,ARCHULETA COUNTY 50 JT,E,False,6656,,,,2010
PAGOSA SPRINGS MIDDLE SCHOOL,220,ARCHULETA COUNTY 50 JT,M,False,6657,0.0,0.0,0.0,2010
PAGOSA SPRINGS HIGH SCHOOL,220,ARCHULETA COUNTY 50 JT,H,False,6658,1.0,1.0,0.0,2010
PALISADE HIGH SCHOOL,2000,MESA COUNTY VALLEY 51,H,False,6666,0.0,1.0,0.0,2010
PALMER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,6676,0.0,1.0,1.0,2010
PALMER RIDGE HIGH SCHOOL,1080,LEWIS-PALMER 38,H,False,6678,0.0,0.0,0.0,2010
PALMER HIGH SCHOOL,1010,COLORADO SPRINGS 11,H,False,6680,-1.0,-1.0,-1.0,2010
PALMER LAKE ELEMENTARY SCHOOL,1080,LEWIS-PALMER 38,E,False,6682,0.0,-1.0,-1.0,2010
PANORAMA MIDDLE SCHOOL,980,HARRISON 2,M,False,6686,0.0,0.0,0.0,2010
PAONIA ELEMENTARY SCHOOL,870,DELTA COUNTY 50(J),E,False,6700,1.0,0.0,0.0,2010
PRAIRIE HEIGHTS ELEMENTARY SCHOOL,1070,HANOVER 28,E,False,6701,,,,2010
OTHO E STUART MIDDLE SCHOOL,40,BRIGHTON 27J,M,False,6702,0.0,0.0,0.0,2010
PAONIA HIGH SCHOOL,870,DELTA COUNTY 50(J),H,True,6708,0.0,0.0,0.0,2010
PAONIA HIGH SCHOOL,870,DELTA COUNTY 50(J),M,True,6708,0.0,1.0,0.0,2010
PARADOX VALLEY CHARTER SCHOOL,2190,WEST END RE-2,E,False,6718,,,,2010
PARADOX VALLEY CHARTER SCHOOL,2190,WEST END RE-2,M,False,6718,,,,2010
PARIS ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,6728,1.0,0.0,0.0,2010
PARK ELEMENTARY SCHOOL,1520,DURANGO 9-R,E,False,6738,0.0,1.0,1.0,2010
MOUNTAIN VIEW ELEMENTARY SCHOOL,3100,WINDSOR RE-4,E,False,6750,0.0,-1.0,0.0,2010
MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,1140,CANON CITY RE-1,E,False,6752,0.0,0.0,1.0,2010
MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,1140,CANON CITY RE-1,M,False,6752,-1.0,0.0,-1.0,2010
PARK HILL SCHOOL,880,DENVER COUNTY 1,E,False,6754,0.0,0.0,0.0,2010
PARK LANE ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,6758,-1.0,0.0,-1.0,2010
PARK VIEW ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,False,6770,0.0,0.0,-1.0,2010
SAGEWOOD MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,False,6772,0.0,0.0,-1.0,2010
SIERRA MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,False,6773,1.0,0.0,0.0,2010
MARTINEZ ELEMENTARY SCHOOL,3120,GREELEY 6,E,False,6774,0.0,0.0,0.0,2010
NOEL MIDDLE SCHOOL,880,DENVER COUNTY 1,M,False,6784,1.0,0.0,0.0,2010
PARKVIEW ELEMENTARY SCHOOL,2660,LAMAR RE-2,E,False,6794,0.0,1.0,1.0,2010
PARMALEE ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6804,0.0,1.0,1.0,2010
PARR ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6806,0.0,0.0,0.0,2010
PASSAGE CHARTER SCHOOL,2180,MONTROSE COUNTY RE-1J,H,False,6807,,,0.0,2010
PATTERSON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6808,0.0,0.0,0.0,2010
PATRIOT LEARNING CENTER,1110,FALCON 49,H,False,6810,0.0,-1.0,-1.0,2010
PATRIOT LEARNING CENTER,1110,FALCON 49,M,False,6810,-1.0,0.0,0.0,2010
PAWNEE JUNIOR-SENIOR HIGH SCHOOL,3148,PAWNEE RE-12,H,False,6812,,,1.0,2010
PAWNEE JUNIOR-SENIOR HIGH SCHOOL,3148,PAWNEE RE-12,M,False,6812,,,,2010
PEABODY ELEMENTARY SCHOOL,140,LITTLETON 6,E,False,6814,-1.0,0.0,-1.0,2010
PEAK TO PEAK CHARTER SCHOOL,480,BOULDER VALLEY RE 2,E,False,6816,0.0,0.0,0.0,2010
PEAK TO PEAK CHARTER SCHOOL,480,BOULDER VALLEY RE 2,H,False,6816,0.0,0.0,0.0,2010
PEAK TO PEAK CHARTER SCHOOL,480,BOULDER VALLEY RE 2,M,False,6816,0.0,0.0,-1.0,2010
PEAKVIEW ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,False,6820,0.0,0.0,0.0,2010
PECK ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6828,0.0,0.0,-1.0,2010
NIVER CREEK MIDDLE SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,False,6830,0.0,0.0,1.0,2010
PEETZ ELEMENTARY SCHOOL,1870,PLATEAU RE-5,E,False,6834,-1.0,-1.0,-1.0,2010
PEETZ JUNIOR-SENIOR HIGH SCHOOL,1870,PLATEAU RE-5,H,False,6838,-1.0,-1.0,1.0,2010
PEETZ JUNIOR-SENIOR HIGH SCHOOL,1870,PLATEAU RE-5,M,False,6838,-1.0,-1.0,-1.0,2010
PEIFFER ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6844,0.0,0.0,0.0,2010
PENNINGTON ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,False,6848,1.0,1.0,1.0,2010
PENROSE ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,False,6856,1.0,1.0,1.0,2010
PENROSE ELEMENTARY SCHOOL,1150,FREMONT RE-2,E,False,6858,-1.0,-1.0,-1.0,2010
PEORIA ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,False,6869,1.0,0.0,1.0,2010
PEYTON ELEMENTARY SCHOOL,1060,PEYTON 23 JT,E,False,6898,0.0,0.0,0.0,2010
PEYTON JUNIOR/SENIOR HIGH SCHOOL,1060,PEYTON 23 JT,H,False,6902,0.0,0.0,0.0,2010
PEYTON JUNIOR/SENIOR HIGH SCHOOL,1060,PEYTON 23 JT,M,False,6902,0.0,0.0,0.0,2010
PHILIPS ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,False,6912,,,,2010
THE PINNACLE CHARTER SCHOOL MIDDLE,8001,CHARTER SCHOOL INSTITUTE,M,False,6913,0.0,1.0,1.0,2010
THE PINNACLE CHARTER SCHOOL HIGH,8001,CHARTER SCHOOL INSTITUTE,H,False,6914,0.0,0.0,0.0,2010
PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,1110,FALCON 49,E,False,6935,0.0,-1.0,-1.0,2010
PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,1110,FALCON 49,M,False,6935,-1.0,0.0,0.0,2010
PIKES PEAK ELEMENTARY SCHOOL,980,HARRISON 2,E,False,6936,0.0,0.0,0.0,2010
PINE CREEK HIGH SCHOOL,1040,ACADEMY 20,H,False,6937,0.0,0.0,0.0,2010
PINE GROVE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,6938,0.0,0.0,0.0,2010
PINE LANE ELEMENTARY,900,DOUGLAS COUNTY RE 1,E,False,6940,0.0,0.0,0.0,2010
PINELLO ELEMENTARY SCHOOL,990,WIDEFIELD 3,E,False,6952,0.0,0.0,0.0,2010
PINON VALLEY ELEMENTARY SCHOOL,1020,CHEYENNE MOUNTAIN 12,E,False,6953,0.0,0.0,-1.0,2010
PIONEER ELEMENTARY SCHOOL,2405,FORT MORGAN RE-3,E,False,6954,-1.0,-1.0,-1.0,2010
PINE RIDGE ELEMENTARY SCHOOL,130,CHERRY CREEK 5,,False,6955,,,,2010
PIONEER CHARTER SCHOOL,880,DENVER COUNTY 1,E,False,6957,1.0,1.0,1.0,2010
PIONEER ELEMENTARY SCHOOL,1040,ACADEMY 20,E,False,6960,0.0,0.0,0.0,2010
PIONEER ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,False,6961,0.0,0.0,0.0,2010
PIONEER BILINGUAL ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,False,6962,0.0,-1.0,-1.0,2010
PIONEER RIDGE ELEMENTARY SCHOOL,3110,JOHNSTOWN-MILLIKEN RE-5J,E,False,6963,1.0,0.0,0.0,2010
PITT-WALLER K-8 SCHOOL,880,DENVER COUNTY 1,E,True,6970,0.0,-1.0,0.0,2010
PITT-WALLER K-8 SCHOOL,880,DENVER COUNTY 1,M,True,6970,1.0,0.0,0.0,2010
PLAINVIEW ELEMENTARY SCHOOL,1440,PLAINVIEW RE-2,E,False,6992,1.0,-1.0,-1.0,2010
PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,1440,PLAINVIEW RE-2,H,False,7009,,,1.0,2010
PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,1440,PLAINVIEW RE-2,M,False,7009,,,,2010
PLATEAU VALLEY ELEMENTARY SCHOOL,1990,PLATEAU VALLEY 50,E,False,7024,-1.0,1.0,1.0,2010
PLATEAU VALLEY MIDDLE SCHOOL,1990,PLATEAU VALLEY 50,M,False,7028,0.0,1.0,0.0,2010
PLATEAU VALLEY HIGH SCHOOL,1990,PLATEAU VALLEY 50,H,False,7032,1.0,1.0,1.0,2010
DEER CREEK ELEMENTARY SCHOOL,2600,PLATTE CANYON 1,E,False,7042,0.0,0.0,0.0,2010
PLACE BRIDGE ACADEMY,880,DENVER COUNTY 1,E,True,7045,0.0,1.0,0.0,2010
PLACE BRIDGE ACADEMY,880,DENVER COUNTY 1,M,True,7045,-1.0,0.0,0.0,2010
PLATTE CANYON HIGH SCHOOL,2600,PLATTE CANYON 1,H,False,7046,0.0,1.0,0.0,2010
PLATTE RIVER CHARTER ACADEMY,900,DOUGLAS COUNTY RE 1,E,False,7047,0.0,0.0,0.0,2010
PLATTE RIVER CHARTER ACADEMY,900,DOUGLAS COUNTY RE 1,M,False,7047,0.0,0.0,0.0,2010
FITZSIMMONS MIDDLE SCHOOL,2600,PLATTE CANYON 1,M,False,7048,1.0,0.0,1.0,2010
PLATTE VALLEY ELEMENTARY SCHOOL,2865,PLATTE VALLEY RE-3,E,False,7050,-1.0,0.0,-1.0,2010
