district_id,district_name,school_id,school,emh,school_grade,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,graduation_rate
1420,JEFFERSON COUNTY R-1,1876,CORONADO ELEMENTARY SCHOOL,E,9,9,9,10,10,9,9,9,7,
1420,JEFFERSON COUNTY R-1,1976,CREIGHTON MIDDLE SCHOOL,M,5,6,6,6,6,3,2,6,3,
1420,JEFFERSON COUNTY R-1,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,H,9,9,9,9,8,6,6,7,5,85.
1420,JEFFERSON COUNTY R-1,8090,DEANE ELEMENTARY SCHOOL,E,6,6,5,6,6,6,6,8,6,
1420,JEFFERSON COUNTY R-1,2130,DEER CREEK MIDDLE SCHOOL,M,10,9,10,10,9,7,7,9,6,
1420,JEFFERSON COUNTY R-1,9432,DENNISON ELEMENTARY SCHOOL,E,13,13,13,13,13,11,9,10,9,
1420,JEFFERSON COUNTY R-1,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,M,8,12,13,12,12,3,1,6,1,
1420,JEFFERSON COUNTY R-1,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,H,12,13,13,13,13,9,9,9,6,100.
1420,JEFFERSON COUNTY R-1,2194,DEVINNY ELEMENTARY SCHOOL,E,12,12,9,12,12,10,9,10,9,
1420,JEFFERSON COUNTY R-1,2288,DRAKE JUNIOR HIGH SCHOOL,M,9,9,9,9,10,6,6,7,6,
1420,JEFFERSON COUNTY R-1,2300,DUNSTAN MIDDLE SCHOOL,M,9,8,9,8,10,8,6,10,6,
1420,JEFFERSON COUNTY R-1,2322,DUTCH CREEK ELEMENTARY SCHOOL,E,9,7,6,7,8,9,9,9,6,
1420,JEFFERSON COUNTY R-1,2496,EDGEWATER ELEMENTARY SCHOOL,E,9,5,5,4,3,9,10,12,8,
1420,JEFFERSON COUNTY R-1,2550,EIBER ELEMENTARY SCHOOL,E,6,3,3,3,4,6,5,8,6,
1420,JEFFERSON COUNTY R-1,2616,ELK CREEK ELEMENTARY SCHOOL,E,13,12,12,12,12,13,12,11,12,
1420,JEFFERSON COUNTY R-1,2836,EVERGREEN HIGH SCHOOL,H,12,12,13,12,12,9,7,9,6,94.
1420,JEFFERSON COUNTY R-1,2832,EVERGREEN MIDDLE SCHOOL,M,13,12,12,12,12,11,9,11,9,
1420,JEFFERSON COUNTY R-1,2820,EVERITT MIDDLE SCHOOL,M,5,5,5,5,5,5,4,6,3,
1420,JEFFERSON COUNTY R-1,2799,EXCEL ACADEMY CHARTER SCHOOL,E,7,7,7,7,8,6,6,8,6,
1420,JEFFERSON COUNTY R-1,2799,EXCEL ACADEMY CHARTER SCHOOL,M,9,7,9,6,9,9,6,12,7,
1420,JEFFERSON COUNTY R-1,2866,FAIRMOUNT ELEMENTARY SCHOOL,E,11,9,9,9,10,12,12,11,10,
1420,JEFFERSON COUNTY R-1,2963,FALCON BLUFFS MIDDLE SCHOOL,M,7,9,9,9,9,6,6,6,5,
1420,JEFFERSON COUNTY R-1,2946,FITZMORRIS ELEMENTARY SCHOOL,E,10,6,6,6,6,12,9,12,10,
1420,JEFFERSON COUNTY R-1,3025,FOOTHILLS ELEMENTARY SCHOOL,E,6,6,6,6,6,5,6,4,4,
1420,JEFFERSON COUNTY R-1,3088,FOSTER ELEMENTARY SCHOOL,E,6,6,5,6,6,8,6,9,8,
1420,JEFFERSON COUNTY R-1,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,E,6,7,6,6,7,5,6,3,6,
1420,JEFFERSON COUNTY R-1,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,M,,9,6,9,,6,7,6,5,
1420,JEFFERSON COUNTY R-1,3216,FREMONT ELEMENTARY SCHOOL,E,6,6,6,6,6,6,9,6,6,
1420,JEFFERSON COUNTY R-1,3450,GLENNON HEIGHTS ELEMENTARY SCHOOL,E,7,6,6,6,6,8,6,8,9,
1420,JEFFERSON COUNTY R-1,3502,GOLDEN HIGH SCHOOL,H,7,7,9,8,9,6,4,6,6,86.
1420,JEFFERSON COUNTY R-1,3536,GOVERNOR'S RANCH ELEMENTARY SCHOOL,E,10,8,7,9,7,9,10,9,8,
1420,JEFFERSON COUNTY R-1,3622,GREEN GABLES ELEMENTARY SCHOOL,E,10,7,6,6,6,11,9,13,6,
1420,JEFFERSON COUNTY R-1,3624,GREEN MOUNTAIN ELEMENTARY SCHOOL,E,7,6,6,7,6,8,6,8,7,
1420,JEFFERSON COUNTY R-1,3628,GREEN MOUNTAIN HIGH SCHOOL,H,7,7,8,6,7,6,6,6,5,86.
1420,JEFFERSON COUNTY R-1,3726,HACKBERRY HILL ELEMENTARY SCHOOL,E,7,9,9,9,9,9,9,8,7,
1420,JEFFERSON COUNTY R-1,4190,HUTCHINSON ELEMENTARY SCHOOL,E,7,10,9,8,10,6,5,9,5,
1420,JEFFERSON COUNTY R-1,4402,JEFFERSON ACADEMY CHARTER SCHOOL,E,8,10,9,10,9,6,6,6,6,
1420,JEFFERSON COUNTY R-1,4404,JEFFERSON CHARTER ACADEMY JUNIOR HIGH SCHOOL,M,7,9,8,9,7,6,6,6,6,
1420,JEFFERSON COUNTY R-1,4410,JEFFERSON CHARTER ACADEMY SENIOR HIGH SCHOOL,H,12,12,11,12,12,9,9,9,8,93.
1420,JEFFERSON COUNTY R-1,6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,E,9,6,6,6,5,9,7,9,9,
1420,JEFFERSON COUNTY R-1,6541,JEFFERSON COUNTY OPEN SECONDARY,M,5,6,5,5,3,5,6,5,5,
1420,JEFFERSON COUNTY R-1,6541,JEFFERSON COUNTY OPEN SECONDARY,H,6,10,5,6,6,10,7,9,12,47.
1420,JEFFERSON COUNTY R-1,4422,JEFFERSON HIGH SCHOOL,H,1,1,1,1,1,6,3,6,6,62.
1420,JEFFERSON COUNTY R-1,4548,KEN CARYL MIDDLE SCHOOL,M,6,8,9,8,9,5,3,7,3,
1420,JEFFERSON COUNTY R-1,4549,KENDALLVUE ELEMENTARY SCHOOL,E,12,9,7,9,6,11,11,9,10,
1420,JEFFERSON COUNTY R-1,4550,KENDRICK LAKES ELEMENTARY SCHOOL,E,8,9,7,9,9,6,6,6,8,
1420,JEFFERSON COUNTY R-1,4802,KULLERSTRAND ELEMENTARY SCHOOL,E,6,5,5,6,4,6,6,5,5,
1420,JEFFERSON COUNTY R-1,4830,KYFFIN ELEMENTARY SCHOOL,E,10,12,10,11,12,9,9,10,6,
1420,JEFFERSON COUNTY R-1,4942,LAKEWOOD HIGH SCHOOL,H,6,7,10,9,9,5,3,6,5,83.
1420,JEFFERSON COUNTY R-1,5004,LASLEY ELEMENTARY SCHOOL,E,6,5,5,6,4,6,7,6,6,
1420,JEFFERSON COUNTY R-1,5024,LAWRENCE ELEMENTARY SCHOOL,E,6,6,6,6,6,6,6,5,6,
1420,JEFFERSON COUNTY R-1,5036,LEAWOOD ELEMENTARY SCHOOL,E,8,9,6,8,6,7,6,6,7,
1420,JEFFERSON COUNTY R-1,5145,LINCOLN CHARTER ACADEMY,E,9,8,8,9,7,10,7,11,9,
1420,JEFFERSON COUNTY R-1,5145,LINCOLN CHARTER ACADEMY,M,6,9,9,9,11,5,6,5,6,
1420,JEFFERSON COUNTY R-1,5222,LITTLE ELEMENTARY SCHOOL,E,6,6,6,6,6,6,6,6,6,
1420,JEFFERSON COUNTY R-1,5350,LUKAS ELEMENTARY SCHOOL,E,9,9,8,8,11,7,6,7,8,
1420,JEFFERSON COUNTY R-1,5354,LUMBERG ELEMENTARY SCHOOL,E,6,4,5,4,3,7,6,7,6,
1420,JEFFERSON COUNTY R-1,5454,MANDALAY MIDDLE SCHOOL,M,8,7,7,7,7,6,6,7,5,
1420,JEFFERSON COUNTY R-1,5472,MANNING OPTIONS SCHOOL,M,12,12,12,12,12,9,6,10,6,
1420,JEFFERSON COUNTY R-1,5524,MAPLE GROVE ELEMENTARY SCHOOL,E,9,10,10,10,10,10,10,9,9,
1420,JEFFERSON COUNTY R-1,5580,MARSHDALE ELEMENTARY SCHOOL,E,10,11,9,10,13,10,10,9,9,
1420,JEFFERSON COUNTY R-1,5758,MEIKLEJOHN ELEMENTARY,E,13,12,11,9,11,12,13,12,9,
1420,JEFFERSON COUNTY R-1,5944,MITCHELL ELEMENTARY SCHOOL,E,10,10,9,9,11,9,9,9,7,
1420,JEFFERSON COUNTY R-1,5972,MOLHOLM ELEMENTARY SCHOOL,E,5,3,3,2,3,6,7,6,9,
1420,JEFFERSON COUNTY R-1,5994,MONTESSORI PEAKS CHARTER ACADEMY,E,9,8,7,8,9,9,7,9,6,
1420,JEFFERSON COUNTY R-1,5994,MONTESSORI PEAKS CHARTER ACADEMY,M,13,12,11,11,,12,12,10,12,
1420,JEFFERSON COUNTY R-1,6090,MOORE MIDDLE SCHOOL,M,6,6,6,6,6,6,5,7,3,
1420,JEFFERSON COUNTY R-1,6133,MORTENSEN ELEMENTARY SCHOOL,E,9,9,8,9,9,8,9,8,6,
1420,JEFFERSON COUNTY R-1,6135,MOUNT CARBON ELEMENTARY SCHOOL,E,9,9,8,9,9,8,8,7,7,
1420,JEFFERSON COUNTY R-1,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,E,3,6,5,4,8,1,1,3,1,
1420,JEFFERSON COUNTY R-1,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,M,,9,6,9,,6,4,6,9,
1420,JEFFERSON COUNTY R-1,6286,NORMANDY ELEMENTARY SCHOOL,E,9,12,11,12,10,8,6,7,9,
1420,JEFFERSON COUNTY R-1,6330,NORTH ARVADA MIDDLE SCHOOL,M,6,6,6,6,6,6,6,6,7,
1420,JEFFERSON COUNTY R-1,6470,OBERON JUNIOR HIGH SCHOOL,M,9,9,9,9,7,9,7,9,6,
1420,JEFFERSON COUNTY R-1,6474,O'CONNELL MIDDLE SCHOOL,M,5,3,3,3,5,5,5,3,5,
1420,JEFFERSON COUNTY R-1,6804,PARMALEE ELEMENTARY SCHOOL,E,13,11,12,12,12,12,12,12,12,
1420,JEFFERSON COUNTY R-1,6806,PARR ELEMENTARY SCHOOL,E,6,6,5,6,6,6,6,6,6,
1420,JEFFERSON COUNTY R-1,6808,PATTERSON ELEMENTARY SCHOOL,E,6,6,6,6,6,7,7,6,6,
1420,JEFFERSON COUNTY R-1,6828,PECK ELEMENTARY SCHOOL,E,8,6,6,6,9,9,9,9,7,
1420,JEFFERSON COUNTY R-1,6844,PEIFFER ELEMENTARY SCHOOL,E,6,6,6,7,6,6,7,6,6,
1420,JEFFERSON COUNTY R-1,6848,PENNINGTON ELEMENTARY SCHOOL,E,5,4,5,3,2,6,6,6,5,
1420,JEFFERSON COUNTY R-1,7078,PLEASANT VIEW ELEMENTARY SCHOOL,E,5,5,1,1,5,6,9,6,6,
1420,JEFFERSON COUNTY R-1,7114,POMONA HIGH SCHOOL,H,8,6,8,6,6,6,6,8,6,87.
1420,JEFFERSON COUNTY R-1,7128,POWDERHORN ELEMENTARY SCHOOL,E,9,9,9,10,9,7,7,8,6,
1420,JEFFERSON COUNTY R-1,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,E,9,9,7,7,7,9,10,9,7,
1420,JEFFERSON COUNTY R-1,7238,RALSTON ELEMENTARY SCHOOL,E,12,13,12,13,12,9,9,7,9,
1420,JEFFERSON COUNTY R-1,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,H,12,12,13,12,12,11,9,12,8,95.
1420,JEFFERSON COUNTY R-1,7282,RED ROCKS ELEMENTARY SCHOOL,E,12,12,10,12,11,11,10,10,9,
1420,JEFFERSON COUNTY R-1,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,E,8,11,10,10,10,5,5,6,5,
1420,JEFFERSON COUNTY R-1,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,M,9,12,9,10,7,9,7,9,9,
1420,JEFFERSON COUNTY R-1,7483,ROONEY RANCH ELEMENTARY SCHOOL,E,9,10,9,8,10,9,7,9,9,
1420,JEFFERSON COUNTY R-1,7529,RYAN ELEMENTARY SCHOOL,E,9,9,9,9,9,9,9,8,9,
1420,JEFFERSON COUNTY R-1,7708,SECREST ELEMENTARY SCHOOL,E,6,5,3,5,6,6,7,6,6,
1420,JEFFERSON COUNTY R-1,7753,SEMPER ELEMENTARY SCHOOL,E,9,9,7,9,9,9,9,9,8,
1420,JEFFERSON COUNTY R-1,7780,SHAFFER ELEMENTARY SCHOOL,E,9,10,9,12,12,7,5,7,8,
1420,JEFFERSON COUNTY R-1,7833,SHELTON ELEMENTARY SCHOOL,E,12,9,7,9,9,13,13,10,12,
1420,JEFFERSON COUNTY R-1,4478,SHERIDAN GREEN ELEMENTARY SCHOOL,E,6,6,6,6,7,6,7,6,7,
1420,JEFFERSON COUNTY R-1,7870,SIERRA ELEMENTARY SCHOOL,E,11,10,9,11,10,10,9,10,9,
1420,JEFFERSON COUNTY R-1,7962,SLATER ELEMENTARY SCHOOL,E,6,6,5,6,5,8,6,6,8,
1420,JEFFERSON COUNTY R-1,8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,E,7,7,6,7,6,8,8,8,6,
1420,JEFFERSON COUNTY R-1,8209,STANDLEY LAKE HIGH SCHOOL,H,6,6,9,7,6,6,4,6,6,86.
1420,JEFFERSON COUNTY R-1,8248,STEIN ELEMENTARY SCHOOL,E,9,6,6,6,6,9,9,9,12,
1420,JEFFERSON COUNTY R-1,8223,STEVENS ELEMENTARY SCHOOL,E,1,5,6,3,,1,1,1,1,
1420,JEFFERSON COUNTY R-1,8276,STOBER ELEMENTARY SCHOOL,E,7,7,6,7,7,7,8,6,6,
1420,JEFFERSON COUNTY R-1,8280,STONY CREEK ELEMENTARY SCHOOL,E,9,8,6,9,7,9,10,9,8,
1420,JEFFERSON COUNTY R-1,8300,STOTT ELEMENTARY SCHOOL,E,6,6,6,6,6,5,6,6,3,
1420,JEFFERSON COUNTY R-1,8381,SUMMIT RIDGE MIDDLE SCHOOL,M,9,9,9,9,10,7,6,9,6,
1420,JEFFERSON COUNTY R-1,8432,SWANSON ELEMENTARY SCHOOL,E,5,5,3,3,6,6,6,6,5,
1420,JEFFERSON COUNTY R-1,8834,THOMSON ELEMENTARY SCHOOL,E,7,6,3,5,6,10,9,10,8,
1420,JEFFERSON COUNTY R-1,8793,TWO ROADS CHARTER SCHOOL,M,,6,5,5,3,,,,,
1420,JEFFERSON COUNTY R-1,8793,TWO ROADS CHARTER SCHOOL,H,6,6,6,6,7,6,6,6,6,38.
1420,JEFFERSON COUNTY R-1,9008,UTE MEADOWS ELEMENTARY SCHOOL,E,12,12,10,12,12,12,13,12,9,
1420,JEFFERSON COUNTY R-1,9052,VAN ARSDALE ELEMENTARY SCHOOL,E,6,10,9,9,10,6,6,6,3,
1420,JEFFERSON COUNTY R-1,9058,VANDERHOOF ELEMENTARY SCHOOL,E,10,8,7,9,9,10,9,11,8,
1420,JEFFERSON COUNTY R-1,9154,VIVIAN ELEMENTARY SCHOOL,E,5,5,3,3,6,6,7,6,3,
1420,JEFFERSON COUNTY R-1,9232,WARDER ELEMENTARY SCHOOL,E,10,6,6,6,6,12,12,12,11,
1420,JEFFERSON COUNTY R-1,9299,WAYNE CARLE MIDDLE SCHOOL,M,9,7,9,7,8,8,6,10,6,
1420,JEFFERSON COUNTY R-1,9328,WEBER ELEMENTARY SCHOOL,E,8,8,7,7,9,7,7,7,6,
1420,JEFFERSON COUNTY R-1,9342,WELCHESTER ELEMENTARY SCHOOL,E,6,6,6,6,6,6,6,7,6,
1420,JEFFERSON COUNTY R-1,9424,WEST JEFFERSON ELEMENTARY SCHOOL,E,8,9,7,7,9,6,9,6,6,
1420,JEFFERSON COUNTY R-1,9428,WEST JEFFERSON MIDDLE SCHOOL,M,9,10,11,9,10,7,6,9,6,
1420,JEFFERSON COUNTY R-1,9429,WEST WOODS ELEMENTARY SCHOOL,E,12,12,12,12,11,10,12,9,9,
1420,JEFFERSON COUNTY R-1,9412,WESTGATE ELEMENTARY SCHOOL,E,5,6,5,6,5,5,5,5,3,
1420,JEFFERSON COUNTY R-1,9490,WESTRIDGE ELEMENTARY SCHOOL,E,9,9,7,9,8,8,6,7,8,
1420,JEFFERSON COUNTY R-1,9515,WHEAT RIDGE 5-8,E,1,5,2,5,3,1,1,1,1,
1420,JEFFERSON COUNTY R-1,9515,WHEAT RIDGE 5-8,M,3,2,3,1,4,5,2,6,4,
1420,JEFFERSON COUNTY R-1,9510,WHEAT RIDGE HIGH SCHOOL,H,6,6,7,6,6,9,7,9,8,77.
1420,JEFFERSON COUNTY R-1,9638,WILMORE DAVIS ELEMENTARY SCHOOL,E,6,6,5,6,6,6,6,6,6,
1420,JEFFERSON COUNTY R-1,9648,WILMOT ELEMENTARY SCHOOL,E,10,11,10,10,12,6,6,9,6,
1420,JEFFERSON COUNTY R-1,9678,WITT ELEMENTARY SCHOOL,E,6,7,6,6,6,6,6,8,6,
1420,JEFFERSON COUNTY R-1,9427,WOODROW WILSON CHARTER ACADEMY,E,6,9,11,9,9,6,3,8,5,
1420,JEFFERSON COUNTY R-1,9427,WOODROW WILSON CHARTER ACADEMY,M,9,7,10,7,6,7,6,9,6,
3110,JOHNSTOWN-MILLIKEN RE-5J,4785,KNOWLEDGE QUEST ACADEMY,E,6,6,6,6,9,6,8,7,5,
3110,JOHNSTOWN-MILLIKEN RE-5J,4785,KNOWLEDGE QUEST ACADEMY,M,9,9,6,7,6,8,10,6,7,
3110,JOHNSTOWN-MILLIKEN RE-5J,5078,LETFORD ELEMENTARY SCHOOL,E,7,7,6,7,9,6,7,6,7,
3110,JOHNSTOWN-MILLIKEN RE-5J,5896,MILLIKEN ELEMENTARY SCHOOL,E,1,5,5,6,6,1,6,1,1,
3110,JOHNSTOWN-MILLIKEN RE-5J,5902,MILLIKEN MIDDLE SCHOOL,M,6,6,6,6,6,6,6,6,6,
3110,JOHNSTOWN-MILLIKEN RE-5J,6963,PIONEER RIDGE ELEMENTARY SCHOOL,E,6,9,7,9,8,6,6,3,7,
3110,JOHNSTOWN-MILLIKEN RE-5J,7490,ROOSEVELT HIGH SCHOOL,H,6,6,6,6,6,7,9,7,6,79.
2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,M,,,,,,,,,,
2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,H,1,6,2,3,5,1,5,1,1,13.
2862,JULESBURG RE-1,4488,JULESBURG ELEMENTARY SCHOOL,E,7,6,7,6,,6,3,8,6,
2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,M,9,9,9,9,6,9,11,7,9,
2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,H,10,9,12,9,10,9,9,10,7,86.
1810,KARVAL RE-23,4502,KARVAL ELEMENTARY SCHOOL,E,,6,6,5,,,,,,
1810,KARVAL RE-23,4506,KARVAL JUNIOR-SENIOR HIGH SCHOOL,M,,6,6,6,,5,6,3,6,
1810,KARVAL RE-23,4506,KARVAL JUNIOR-SENIOR HIGH SCHOOL,H,,6,6,6,,,,,,91.
1810,KARVAL RE-23,4504,KARVAL ONLINE EDUCATION,E,,5,1,2,5,1,1,1,1,
1810,KARVAL RE-23,4504,KARVAL ONLINE EDUCATION,M,2,5,1,4,2,2,6,1,3,
1810,KARVAL RE-23,4504,KARVAL ONLINE EDUCATION,H,1,3,1,1,1,1,5,1,1,42.
3090,KEENESBURG RE-3(J),1299,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,E,2,6,7,6,6,1,4,2,1,
3090,KEENESBURG RE-3(J),1299,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,M,9,9,9,9,8,7,9,5,9,
3090,KEENESBURG RE-3(J),4526,HOFF ELEMENTARY SCHOOL,E,9,7,6,9,6,7,6,8,7,
3090,KEENESBURG RE-3(J),4148,HUDSON ELEMENTARY SCHOOL,E,7,6,7,6,6,6,6,7,5,
3090,KEENESBURG RE-3(J),3090,LOCHBUIE ELEMENTARY SCHOOL,E,6,6,6,6,6,6,6,5,6,
3090,KEENESBURG RE-3(J),9347,WELD CENTRAL JUNIOR HIGH SCHOOL,M,6,6,6,6,6,5,6,5,3,
3090,KEENESBURG RE-3(J),1446,WELD CENTRAL SENIOR HIGH SCHOOL,H,5,6,6,6,7,3,3,3,5,86.
1760,KIM REORGANIZED 88,4690,KIM ELEMENTARY SCHOOL,E,7,8,6,8,,6,7,3,6,
1760,KIM REORGANIZED 88,4694,KIM UNDIVIDED HIGH SCHOOL,M,,5,5,5,,6,1,7,9,
1760,KIM REORGANIZED 88,4694,KIM UNDIVIDED HIGH SCHOOL,H,11,7,10,10,,9,5,13,7,92.
930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,E,7,6,6,6,6,6,5,9,6,
930,KIOWA C-2,4728,KIOWA HIGH SCHOOL,H,12,12,9,10,10,13,13,12,13,91.
930,KIOWA C-2,4726,KIOWA MIDDLE SCHOOL,M,9,8,6,8,6,9,7,6,10,
510,KIT CARSON R-1,4738,KIT CARSON ELEMENTARY SCHOOL,E,7,9,12,10,12,6,6,6,6,
510,KIT CARSON R-1,4742,KIT CARSON JUNIOR-SENIOR HIGH SCHOOL,M,2,8,6,6,2,1,1,1,2,
510,KIT CARSON R-1,4742,KIT CARSON JUNIOR-SENIOR HIGH SCHOOL,H,6,6,4,6,5,3,3,7,1,93.
1400,LA VETA RE-2,4860,LA VETA ELEMENTARY SCHOOL,E,6,9,9,9,7,5,5,5,5,
1400,LA VETA RE-2,4864,LA VETA JUNIOR-SENIOR HIGH SCHOOL,M,2,6,6,6,9,1,1,1,1,
1400,LA VETA RE-2,4864,LA VETA JUNIOR-SENIOR HIGH SCHOOL,H,6,6,6,6,9,5,6,6,5,91.
1510,LAKE COUNTY R-1,4904,LAKE COUNTY HIGH SCHOOL,H,6,5,6,5,6,10,11,9,10,89.
1510,LAKE COUNTY R-1,4901,LAKE COUNTY MIDDLE SCHOOL,E,1,3,2,4,5,1,1,1,1,
1510,LAKE COUNTY R-1,4901,LAKE COUNTY MIDDLE SCHOOL,M,2,2,5,2,4,3,3,5,1,
1510,LAKE COUNTY R-1,9486,WESTPARK ELEMENTARY SCHOOL,E,1,4,6,5,,1,1,1,1,
2660,LAMAR RE-2,200,ALTA VISTA CHARTER SCHOOL,E,5,10,9,10,9,3,5,3,5,
2660,LAMAR RE-2,4960,LAMAR HIGH SCHOOL,H,5,6,6,6,5,5,5,6,5,65.
2660,LAMAR RE-2,4956,LAMAR MIDDLE SCHOOL,M,5,6,6,6,6,6,5,7,6,
2660,LAMAR RE-2,6794,PARKVIEW ELEMENTARY SCHOOL,E,3,5,5,6,5,3,3,6,2,
290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,E,4,9,7,9,6,1,3,1,4,
290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,H,4,5,4,6,4,2,1,5,2,89.
290,LAS ANIMAS RE-1,4986,LAS ANIMAS MIDDLE SCHOOL,M,1,6,5,5,1,1,1,1,1,
1080,LEWIS-PALMER 38,3539,BEAR CREEK ELEMENTARY SCHOOL,E,8,9,9,9,9,7,8,6,7,
1080,LEWIS-PALMER 38,5096,LEWIS-PALMER ELEMENTARY SCHOOL,E,9,9,10,10,10,8,9,6,9,
1080,LEWIS-PALMER 38,5100,LEWIS-PALMER HIGH SCHOOL,H,10,10,12,11,11,6,6,6,6,91.
1080,LEWIS-PALMER 38,5098,LEWIS-PALMER MIDDLE SCHOOL,M,7,9,10,10,9,6,6,6,6,
1080,LEWIS-PALMER 38,5093,MONUMENT CHARTER ACADEMY,E,10,11,12,12,10,7,6,6,10,
1080,LEWIS-PALMER 38,5093,MONUMENT CHARTER ACADEMY,M,9,12,11,12,11,6,6,6,6,
1080,LEWIS-PALMER 38,6682,PALMER LAKE ELEMENTARY SCHOOL,E,6,7,7,9,9,6,6,5,6,
1080,LEWIS-PALMER 38,6678,PALMER RIDGE HIGH SCHOOL,H,9,10,12,10,10,7,6,7,7,94.
1080,LEWIS-PALMER 38,7165,PRAIRIE WINDS ELEMENTARY SCHOOL,E,11,12,10,12,12,9,7,9,9,
1080,LEWIS-PALMER 38,4686,RAY E KILMER ELEMENTARY SCHOOL,E,10,10,9,11,10,8,9,6,7,
3230,LIBERTY J-4,5119,LIBERTY ELEMENTARY SCHOOL,E,,6,6,6,,1,1,1,1,
3230,LIBERTY J-4,5123,LIBERTY JUNIOR-SENIOR HIGH SCHOOL,M,3,3,6,3,6,5,2,6,6,
3230,LIBERTY J-4,5123,LIBERTY JUNIOR-SENIOR HIGH SCHOOL,H,,6,6,6,9,8,1,10,10,97.
1790,LIMON RE-4J,5132,LIMON ELEMENTARY SCHOOL,E,8,7,9,8,7,6,5,6,6,
1790,LIMON RE-4J,5136,LIMON JUNIOR-SENIOR HIGH SCHOOL,E,5,6,6,9,8,2,1,1,9,
1790,LIMON RE-4J,5136,LIMON JUNIOR-SENIOR HIGH SCHOOL,M,9,8,8,9,8,9,9,6,10,
1790,LIMON RE-4J,5136,LIMON JUNIOR-SENIOR HIGH SCHOOL,H,10,10,9,12,8,9,9,9,8,89.
140,LITTLETON 6,298,ARAPAHOE HIGH SCHOOL,H,12,12,12,12,12,9,9,9,9,94.
140,LITTLETON 6,1382,CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,E,8,7,7,9,7,6,6,6,7,
140,LITTLETON 6,2382,EAST ELEMENTARY SCHOOL,E,9,5,6,6,6,9,7,6,11,
140,LITTLETON 6,2804,EUCLID MIDDLE SCHOOL,M,7,8,9,9,8,6,6,6,6,
140,LITTLETON 6,2926,FIELD ELEMENTARY SCHOOL,E,5,6,5,6,5,4,5,4,6,
140,LITTLETON 6,752,FRANKLIN ELEMENTARY SCHOOL,E,9,10,10,9,9,9,7,9,12,
140,LITTLETON 6,3472,GODDARD MIDDLE SCHOOL,M,7,7,9,8,9,6,7,6,6,
140,LITTLETON 6,3930,HERITAGE HIGH SCHOOL,H,11,9,12,10,11,7,6,9,6,90.
140,LITTLETON 6,3950,HIGHLAND ELEMENTARY SCHOOL,E,7,7,9,9,9,6,6,6,6,
140,LITTLETON 6,5572,HOPKINS ELEMENTARY SCHOOL,E,6,6,7,6,6,5,3,6,6,
140,LITTLETON 6,4447,JOHN WESLEY POWELL MIDDLE SCHOOL,M,9,9,10,10,10,6,7,6,7,
140,LITTLETON 6,5229,LITTLETON ACADEMY,E,10,12,12,12,10,7,7,9,6,
140,LITTLETON 6,5229,LITTLETON ACADEMY,M,12,13,13,13,13,9,7,9,9,
140,LITTLETON 6,5224,LITTLETON HIGH SCHOOL,H,6,7,9,8,7,7,7,7,6,82.
140,LITTLETON 6,5233,LITTLETON PREP CHARTER SCHOOL,E,9,9,8,9,7,8,7,8,7,
140,LITTLETON 6,5233,LITTLETON PREP CHARTER SCHOOL,M,9,10,9,11,9,9,9,8,7,
140,LITTLETON 6,5236,LOIS LENSKI ELEMENTARY SCHOOL,E,12,13,13,13,11,10,12,9,8,
140,LITTLETON 6,8064,MOODY ELEMENTARY SCHOOL,E,7,8,7,6,6,6,7,5,5,
140,LITTLETON 6,4316,NEWTON MIDDLE SCHOOL,M,9,9,10,9,9,8,7,10,6,
140,LITTLETON 6,6814,PEABODY ELEMENTARY SCHOOL,E,10,7,9,8,8,9,10,9,9,
140,LITTLETON 6,7518,RUNYON ELEMENTARY SCHOOL,E,10,10,9,10,9,10,10,9,7,
140,LITTLETON 6,7606,SANDBURG ELEMENTARY SCHOOL,E,12,10,10,11,10,7,6,6,9,
140,LITTLETON 6,5574,TWAIN ELEMENTARY SCHOOL,E,6,9,8,7,9,6,5,6,6,
