district_id,school_id,school,city,state,zipcode,Unnamed: 8,Developed: 11-5-12
2830,8790,TELLURIDE MIDDLE SCHOOL,TELLURIDE,CO,81435,,
2830,8794,TELLURIDE HIGH SCHOOL,TELLURIDE,CO,81435,,
2840,6418,NORWOOD ELEMENTARY SCHOOL,NORWOOD,CO,81423,,
2840,6422,NORWOOD HIGH SCHOOL,NORWOOD,CO,81423,,
2862,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,JULESBURG,CO,80737,,
2862,4488,JULESBURG ELEMENTARY SCHOOL,JULESBURG,CO,80737,,
2862,4492,JULESBURG HIGH SCHOOL,JULESBURG,CO,80737,,
2865,7050,PLATTE VALLEY ELEMENTARY SCHOOL,SEDGWICK,CO,80749,,
2865,7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,OVID,CO,80744,,
3000,8370,DILLON VALLEY ELEMENTARY SCHOOL,DILLON,CO,80435,,
3000,8372,BRECKENRIDGE ELEMENTARY SCHOOL,BRECKENRIDGE,CO,80424,,
3000,8374,FRISCO ELEMENTARY SCHOOL,FRISCO,CO,80443,,
3000,8375,SNOWY PEAKS HIGH SCHOOL,DILLON,CO,80435,,
3000,8376,SILVERTHORNE ELEMENTARY SCHOOL,SILVERTHORNE,CO,80498,,
3000,8377,SUMMIT MIDDLE SCHOOL,FRISCO,CO,80443,,
3000,8378,SUMMIT HIGH SCHOOL,FRISCO,CO,80443,,
3000,8385,SUMMIT COVE ELEMENTARY SCHOOL,DILLON,CO,80435,,
3000,8993,UPPER BLUE ELEMENTARY SCHOOL,BRECKENRIDGE,CO,80424,,
3010,2024,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,CRIPPLE CREEK,CO,80813,,
3010,9080,CRESSON ELEMENTARY SCHOOL,CRIPPLE CREEK,CO,80813,,
3020,8379,SUMMIT ELEMENTARY SCHOOL,DIVIDE,CO,80814,,
3020,9692,GATEWAY ELEMENTARY SCHOOL,WOODLAND PARK,CO,80866,,
3020,9694,WOODLAND PARK MIDDLE SCHOOL,WOODLAND PARK,CO,80866,,
3020,9696,WOODLAND PARK HIGH SCHOOL,WOODLAND PARK,CO,80866,,
3020,9698,COLUMBINE ELEMENTARY SCHOOL,WOODLAND PARK,CO,80866,,
3030,86,AKRON ELEMENTARY SCHOOL,AKRON,CO,80720,,
3030,90,AKRON HIGH SCHOOL,AKRON,CO,80720,,
3040,304,ARICKAREE ELEMENTARY SCHOOL,ANTON,CO,80801,,
3040,308,ARICKAREE UNDIVIDED HIGH SCHOOL,ANTON,CO,80801,,
3050,6582,OTIS ELEMENTARY SCHOOL,OTIS,CO,80743,,
3050,6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,OTIS,CO,80743,,
3060,5238,LONE STAR MIDDLE SCHOOL,OTIS,CO,80743,,
3060,5254,LONE STAR ELEMENTARY SCHOOL,OTIS,CO,80743,,
3060,5258,LONE STAR UNDIVIDED HIGH SCHOOL,OTIS,CO,80743,,
3070,9700,WOODLIN ELEMENTARY SCHOOL,WOODROW,CO,80757,,
3070,9704,WOODLIN UNDIVIDED HIGH SCHOOL,WOODROW,CO,80757,,
3080,3398,GILCREST ELEMENTARY SCHOOL,GILCREST,CO,80623,,
3080,4852,PETE MIRICH ELEMENTARY SCHOOL,LA SALLE,CO,80645,,
3080,4854,NORTH VALLEY MIDDLE SCHOOL,LA SALLE,CO,80645,,
3080,7056,PLATTEVILLE ELEMENTARY SCHOOL,PLATTEVILLE,CO,80651,,
3080,7058,SOUTH VALLEY MIDDLE SCHOOL,PLATTEVILLE,CO,80651,,
3080,9032,VALLEY HIGH SCHOOL,GILCREST,CO,80623,,
3085,754,BENJAMIN EATON ELEMENTARY SCHOOL,EATON,CO,80615,,
3085,2448,EATON ELEMENTARY SCHOOL,EATON,CO,80615,,
3085,2452,EATON MIDDLE SCHOOL,EATON,CO,80615,,
3085,2456,EATON HIGH SCHOOL,EATON,CO,80615,,
3085,3286,GALETON ELEMENTARY SCHOOL,GALETON,CO,80622,,
3090,1299,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,KEENESBURG,CO,80643,,
3090,1446,WELD CENTRAL SENIOR HIGH SCHOOL,KEENESBURG,CO,80643,,
3090,3090,LOCHBUIE ELEMENTARY SCHOOL,LOCHBUIE,CO,80603,,
3090,4148,HUDSON ELEMENTARY SCHOOL,HUDSON,CO,80642,,
3090,4526,HOFF ELEMENTARY SCHOOL,KEENESBURG,CO,80643,,
3090,9347,WELD CENTRAL JUNIOR HIGH SCHOOL,KEENESBURG,CO,80643,,
3100,55,GRANDVIEW ELEMENTARY SCHOOL,WINDSOR,CO,80550,,
3100,6750,MOUNTAIN VIEW ELEMENTARY SCHOOL,WINDSOR,CO,80550,,
3100,7755,SEVERANCE MIDDLE SCHOOL,WINDSOR,CO,80550,,
3100,7958,SKYVIEW ELEMENTARY SCHOOL,WINDSOR,CO,80550,,
3100,8459,RANGE VIEW ELEMENTARY,SEVERANCE,CO,80550,,
3100,8886,TOZER ELEMENTARY SCHOOL,WINDSOR,CO,80550,,
3100,9665,WINDSOR CHARTER ACADEMY,WINDSOR,CO,80550,,
3100,9670,WINDSOR MIDDLE SCHOOL,WINDSOR,CO,80550,,
3100,9672,WINDSOR HIGH SCHOOL,WINDSOR,CO,80550,,
3110,4785,KNOWLEDGE QUEST ACADEMY,MILLIKEN,CO,80543,,
3110,5078,LETFORD ELEMENTARY SCHOOL,JOHNSTOWN,CO,80534,,
3110,5896,MILLIKEN ELEMENTARY SCHOOL,MILLIKEN,CO,80543,,
3110,5902,MILLIKEN MIDDLE SCHOOL,MILLIKEN,CO,80543,,
3110,6963,PIONEER RIDGE ELEMENTARY SCHOOL,JOHNSTOWN,CO,80534,,
3110,7490,ROOSEVELT HIGH SCHOOL,JOHNSTOWN,CO,80534,,
3120,52,HEIMAN ELEMENTARY SCHOOL,EVANS,CO,80620,,
3120,53,WINOGRAD K-8 ELEMENTARY SCHOOL,GREELEY,CO,80634,,
3120,54,ROMERO ELEMENTARY SCHOOL,GREELEY,CO,80631,,
3120,988,BRENTWOOD MIDDLE SCHOOL,GREELEY,CO,80634,,
3120,1384,CENTENNIAL ELEMENTARY SCHOOL,EVANS,CO,80620,,
3120,1500,CHAPPELOW K-8 MAGNET SCHOOL,EVANS,CO,80620,,
3120,1799,CAMERON SCHOOL,GREELEY,CO,80631,,
3120,1875,FRONTIER CHARTER ACADEMY,GREELEY,CO,80634,,
3120,2222,DOS RIOS ELEMENTARY SCHOOL,EVANS,CO,80620,,
3120,2414,EAST MEMORIAL ELEMENTARY SCHOOL,GREELEY,CO,80631,,
3120,2825,ENG@GE ONLINE ACADEMY,GREELEY,CO,80634,,
3120,2850,UNIVERSITY SCHOOLS,GREELEY,CO,80634,,
3120,3162,FRANKLIN MIDDLE SCHOOL,GREELEY,CO,80634,,
3120,3610,GREELEY CENTRAL HIGH SCHOOL,GREELEY,CO,80631,,
3120,3614,GREELEY WEST HIGH SCHOOL,GREELEY,CO,80634,,
3120,3880,HEATH MIDDLE SCHOOL,GREELEY,CO,80631,,
3120,4356,JACKSON ELEMENTARY SCHOOL,GREELEY,CO,80631,,
3120,4425,JEFFERSON HIGH SCHOOL,GREELEY,CO,80631,,
3120,4438,JOHN EVANS MIDDLE SCHOOL,GREELEY,CO,80631,,
3120,5412,MADISON ELEMENTARY SCHOOL,GREELEY,CO,80634,,
3120,5620,MAPLEWOOD ELEMENTARY SCHOOL,GREELEY,CO,80631,,
3120,5660,MCAULIFFE ELEMENTARY SCHOOL,GREELEY,CO,80634,,
3120,5752,MEEKER ELEMENTARY SCHOOL,GREELEY,CO,80634,,
3120,5985,MONFORT ELEMENTARY SCHOOL,GREELEY,CO,80634,,
3120,6364,NORTHRIDGE HIGH SCHOOL,GREELEY,CO,80634,,
3120,6774,MARTINEZ ELEMENTARY SCHOOL,GREELEY,CO,80631,,
3120,7700,SCOTT ELEMENTARY SCHOOL,GREELEY,CO,80634,,
3120,7814,SHAWSHEEN ELEMENTARY SCHOOL,GREELEY,CO,80634,,
3120,8965,UNION COLONY PREPARATORY SCHOOL,GREELEY,CO,80634,,
3120,9611,WEST RIDGE ACADEMY,GREELEY,CO,80631,,
3130,4670,PLATTE VALLEY HIGH SCHOOL,KERSEY,CO,80644,,
3130,7052,PLATTE VALLEY ELEMENTARY SCHOOL,KERSEY,CO,80644,,
3130,7054,PLATTE VALLEY MIDDLE SCHOOL,KERSEY,CO,80644,,
3140,3066,FORT LUPTON MIDDLE SCHOOL,FORT LUPTON,CO,80621,,
3140,3070,FORT LUPTON HIGH SCHOOL,FORT LUPTON,CO,80621,,
3140,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,FORT LUPTON,CO,80621,,
3140,8930,TWOMBLY ELEMENTARY SCHOOL,FORT LUPTON,CO,80621,,
3145,3958,HIGHLAND ELEMENTARY SCHOOL,PIERCE,CO,80650,,
3145,3961,HIGHLAND MIDDLE SCHOOL,AULT,CO,80610,,
3145,3962,HIGHLAND HIGH SCHOOL,AULT,CO,80610,,
3146,1008,BRIGGSDALE ELEMENTARY SCHOOL,BRIGGSDALE,CO,80611,,
3146,1012,BRIGGSDALE UNDIVIDED HIGH SCHOOL,BRIGGSDALE,CO,80611,,
3147,7154,PRAIRIE ELEMENTARY SCHOOL,NEW RAYMER,CO,80742,,
3147,7156,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,NEW RAYMER,CO,80742,,
3148,3672,PAWNEE ELEMENTARY SCHOOL,GROVER,CO,80729,,
3148,6812,PAWNEE JUNIOR-SENIOR HIGH SCHOOL,GROVER,CO,80729,,
3200,5221,LITTLE INDIANS PRESCHOOL,YUMA,CO,80759,,
3200,9791,YUMA MIDDLE SCHOOL,YUMA,CO,80759,,
3200,9795,KENNETH P MORRIS ELEMENTARY SCHOOL,YUMA,CO,80759,,
3200,9799,YUMA HIGH SCHOOL,YUMA,CO,80759,,
3210,9725,WRAY ELEMENTARY SCHOOL,WRAY,CO,80758,,
3210,9729,BUCHANAN MIDDLE SCHOOL,WRAY,CO,80758,,
3210,9733,WRAY HIGH SCHOOL,WRAY,CO,80758,,
3220,4227,IDALIA ELEMENTARY SCHOOL,IDALIA,CO,80735,,
3220,4231,IDALIA JUNIOR-SENIOR HIGH SCHOOL,IDALIA,CO,80735,,
3230,5119,LIBERTY ELEMENTARY SCHOOL,JOES,CO,80822,,
3230,5123,LIBERTY JUNIOR-SENIOR HIGH SCHOOL,JOES,CO,80822,,
8001,35,FRONTIER CHARTER ACADEMY,CALHAN,CO,80808,,
8001,75,ANIMAS HIGH SCHOOL,DURANGO,CO,81320,,
8001,653,STONE CREEK SCHOOL,AVON,CO,81620,,
8001,654,THE PINNACLE CHARTER SCHOOL ELEMENTARY,FEDERAL HEIGHTS,CO,80206,,
8001,655,HIGH POINT ACADEMY,AURORA,CO,80019,,
8001,657,T.R. PAUL ACADEMY OF ARTS & KNOWLEDGE,FT COLLINS,CO,80525,,
8001,1279,CAPROCK ACADEMY,GRAND JUNCTION,CO,81505,,
8001,1376,SCHOLARS TO LEADERS ACADEMY,COLORADO SPRINGS,CO,80907,,
8001,1791,COLORADO SPRINGS CHARTER ACADEMY,COLORADO SPRINGS,CO,80909,,
8001,1795,COLORADO SPRINGS EARLY COLLEGES,COLORADO SPRINGS,CO,80907,,
8001,1877,COLORADO PROVOST ACADEMY,GREENWOOD VILLAGE,CO,80111,,
8001,1882,COMMUNITY LEADERSHIP ACADEMY,COMMERCE CITY,CO,80022,,
8001,1901,COLORADO CALVERT ACADEMY,DENVER,CO,80203,,
8001,2837,EARLY COLLEGE HIGH SCHOOL AT ARVADA,ARVADA,CO,80003,,
8001,3475,GOAL ACADEMY,WESTMINSTER,CO,80300,,
8001,5453,MOUNTAIN MIDDLE SCHOOL,DURANGO,CO,81301,,
8001,6913,THE PINNACLE CHARTER SCHOOL MIDDLE,FEDERAL HEIGHTS,CO,80206,,
8001,6914,THE PINNACLE CHARTER SCHOOL HIGH,FEDERAL HEIGHTS,CO,80206,,
8001,7278,RICARDO FLORES MAGON ACADEMY,WESTMINSTER,CO,80030,,
8001,7512,ROSS MONTESSORI SCHOOL,CARBONDALE,CO,81623,,
8001,8825,THOMAS MACLAREN STATE CHARTER SCHOOL,COLORADO SPRINGS,CO,80918,,
8001,8929,PIKES PEAK PREP,COLORADO SPRINGS,CO,80903,,
8001,9051,THE VANGUARD SCHOOL (MIDDLE),COLORADO SPRINGS,CO,80906,,
8001,9057,THE VANGUARD SCHOOL (HIGH),COLORADO SPRINGS,CO,80906,,
8001,9785,YOUTH & FAMILY ACADEMY CHARTER,PUEBLO,CO,81008,,
9030,6134,YAMPAH MOUNTAIN SCHOOL,GLENWOOD SPRINGS,CO,81601,,
9030,6136,PROJECT REBOUND,GLENWOOD SPRINGS,CO,81601,,
9030,9797,YAMPAH TEEN PARENT PROGRAM,GLENWOOD SPRINGS,CO,81601,,
9035,1607,CENTENNIAL BOCES HIGH SCHOOL,GREELEY,CO,80634,,
9050,8121,SOUTHWEST COLORADO E-SCHOOL,DURANGO,CO,81301,,
9130,2840,EXPEDITIONARY LEARNING SCHOOL,DENVER,CO,80222,,
