district_id,school_id,school,city,state,zipcode,year,lowestgrade,unnamed: 8,school type,district_name,district size,district setting,developed: 11-5-12
2180,6466,Oak Grove Elementary School,Montrose,CO,81401,2010,,,,,,,
1420,6470,Oberon Junior High School,Arvada,CO,80005,2010,,,,,,,
1420,6474,O'connell Middle School,Lakewood,CO,80232,2010,,,,,,,
1550,6476,O'dea Elementary School,Fort Collins,CO,80525,2010,,,,,,,
880,6479,Odyssey Charter Elementary School,Denver,CO,80207,2010,,,,,,,
1550,6482,Olander Elementary School,Fort Collins,CO,80526,2010,,,,,,,
1110,6483,Odyssey Elementary School,Colorado Springs,CO,80922,2010,,,,,,,
2180,6486,Olathe Elementary School,Olathe,CO,81425,2010,,,,,,,
2180,6490,Olathe Middle School,Olathe,CO,81425,2010,,,,,,,
2180,6494,Olathe High School,Olathe,CO,81425,2010,,,,,,,
470,6498,Olde Columbine High School,Longmont,CO,80501,2010,,,,,,,
470,6499,Adult Education/Lincoln Center,Longmont,CO,80501,2010,,,,,,,
2690,6504,Olga A Hellbeck Elementary School,Pueblo,CO,81005,2010,,,,,,,
880,6508,Omar D Blair Charter School,Denver,CO,80249,2010,,,,,,,
880,6509,Online High School,Denver,CO,80203,2010,,,,,,,
2740,6520,Monte Vista On-Line Academy,Monte Vista,CO,81144,2010,,,,,,,
30,6534,Hanson Prek-8 School,Commerce City,CO,80022,2010,,,,,,,
1420,6539,Jefferson County Open Elementary School,Lakewood,CO,80215,2010,,,,,,,
1420,6541,Jefferson County Open Secondary,Lakewood,CO,80215,2010,,,,,,,
180,6546,Options School,Aurora,CO,80010,2010,,,,,,,
2000,6554,Orchard Avenue Elementary School,Grand Junction,CO,81501,2010,,,,,,,
2000,6562,Orchard Mesa Middle School,Grand Junction,CO,81503,2010,,,,,,,
980,6578,Otero Elementary School,Colorado Springs,CO,80906,2010,,,,,,,
3050,6582,Otis Elementary School,Otis,CO,80743,2010,,,,,,,
3050,6586,Otis Junior-Senior High School,Otis,CO,80743,2010,,,,,,,
2580,6596,Ouray Elementary School,Ouray,CO,81427,2010,,,,,,,
2580,6598,Ouray Middle School,Ouray,CO,81427,2010,,,,,,,
2580,6600,Ouray Senior High School,Ouray,CO,81427,2010,,,,,,,
130,6625,Overland High School,Aurora,CO,80012,2010,,,,,,,
40,6638,Overland Trail Middle School,Brighton,CO,80601,2010,,,,,,,
480,6642,Horizons K-8 School,Boulder,CO,80303,2010,,,,,,,
220,6652,Pagosa Springs Elementary School,Pagosa Springs,CO,81147,2010,,,,,,,
220,6657,Pagosa Springs Middle School,Pagosa Springs,CO,81147,2010,,,,,,,
220,6658,Pagosa Springs High School,Pagosa Springs,CO,81147,2010,,,,,,,
2000,6666,Palisade High School,Palisade,CO,81526,2010,,,,,,,
880,6676,Palmer Elementary School,Denver,CO,80220,2010,,,,,,,
1080,6678,Palmer Ridge High School,Monument,CO,80132,2010,,,,,,,
1010,6680,Palmer High School,Colorado Springs,CO,80903,2010,,,,,,,
1080,6682,Palmer Lake Elementary School,Palmer Lake,CO,80133,2010,,,,,,,
980,6686,Panorama Middle School,Colorado Springs,CO,80916,2010,,,,,,,
870,6700,Paonia Elementary School,Paonia,CO,81428,2010,,,,,,,
1070,6701,Prairie Heights Elementary School,Pueblo,CO,81008,2010,,,,,,,
40,6702,Otho E Stuart Middle School,Commerce City,CO,80022,2010,,,,,,,
870,6708,Paonia High School,Paonia,CO,81428,2010,,,,,,,
2190,6718,Paradox Valley Charter School,Paradox,CO,81429,2010,,,,,,,
180,6728,Paris Elementary School,Aurora,CO,80010,2010,,,,,,,
1520,6738,Park Elementary School,Durango,CO,81301,2010,,,,,,,
3100,6750,Mountain View Elementary School,Windsor,CO,80550,2010,,,,,,,
1140,6752,Mount View Core Knowledge Charter School,Canon City,CO,81212,2010,,,,,,,
880,6754,Park Hill School,Denver,CO,80220,2010,,,,,,,
180,6758,Park Lane Elementary School,Aurora,CO,80011,2010,,,,,,,
2690,6770,Park View Elementary School,Pueblo,CO,81001,2010,,,,,,,
900,6772,Sagewood Middle School,Parker,CO,80134,2010,,,,,,,
900,6773,Sierra Middle School,Parker,CO,80138,2010,,,,,,,
3120,6774,Martinez Elementary School,Greeley,CO,80631,2010,,,,,,,
880,6784,Noel Middle School,Denver,CO,80239,2010,,,,,,,
2660,6794,Parkview Elementary School,Lamar,CO,81052,2010,,,,,,,
1420,6804,Parmalee Elementary School,Indian Hills,CO,80454,2010,,,,,,,
1420,6806,Parr Elementary School,Arvada,CO,80003,2010,,,,,,,
2180,6807,Passage Charter School,Montrose,CO,81401,2010,,,,,,,
1420,6808,Patterson Elementary School,Lakewood,CO,80232,2010,,,,,,,
1110,6810,Patriot Learning Center,Falcon,CO,80831,2010,,,,,,,
3148,6812,Pawnee Junior-Senior High School,Grover,CO,80729,2010,,,,,,,
140,6814,Peabody Elementary School,Centennial,CO,80121,2010,,,,,,,
480,6816,Peak To Peak Charter School,Lafayette,CO,80026,2010,,,,,,,
130,6820,Peakview Elementary School,Centennial,CO,80015,2010,,,,,,,
1420,6828,Peck Elementary School,Arvada,CO,80004,2010,,,,,,,
20,6830,Niver Creek Middle School,Denver,CO,80221,2010,,,,,,,
1870,6834,Peetz Elementary School,Peetz,CO,80747,2010,,,,,,,
1870,6838,Peetz Junior-Senior High School,Peetz,CO,80747,2010,,,,,,,
1420,6844,Peiffer Elementary School,Littleton,CO,80127,2010,,,,,,,
1420,6848,Pennington Elementary School,Wheat Ridge,CO,80033,2010,,,,,,,
1010,6856,Penrose Elementary School,Colorado Springs,CO,80917,2010,,,,,,,
1150,6858,Penrose Elementary School,Penrose,CO,81240,2010,,,,,,,
180,6869,Peoria Elementary School,Aurora,CO,80011,2010,,,,,,,
1060,6898,Peyton Elementary School,Peyton,CO,80831,2010,,,,,,,
1060,6902,Peyton Junior/Senior High School,Peyton,CO,80831,2010,,,,,,,
8001,6913,The Pinnacle Charter School Middle,Federal Heights,CO,80206,2010,,,,,,,
8001,6914,The Pinnacle Charter School High,Federal Heights,CO,80206,2010,,,,,,,
1110,6935,Pikes Peak School Expeditionary Learning,Falcon,CO,80831,2010,,,,,,,
980,6936,Pikes Peak Elementary School,Colorado Springs,CO,80910,2010,,,,,,,
1040,6937,Pine Creek High School,Colorado Springs,CO,80908,2010,,,,,,,
900,6938,Pine Grove Elementary School,Parker,CO,80134,2010,,,,,,,
900,6940,Pine Lane Elementary,Parker,CO,80138,2010,,,,,,,
990,6952,Pinello Elementary School,Colorado Springs,CO,80911,2010,,,,,,,
1020,6953,Pinon Valley Elementary School,Colorado Springs,CO,80906,2010,,,,,,,
2405,6954,Pioneer Elementary School,Fort Morgan,CO,80701,2010,,,,,,,
130,6955,Pine Ridge Elementary School,Aurora,CO,80016,2010,,,,,,,
880,6957,Pioneer Charter School,Denver,CO,80205,2010,,,,,,,
1040,6960,Pioneer Elementary School,Colorado Springs,CO,80918,2010,,,,,,,
900,6961,Pioneer Elementary School,Parker,CO,80138,2010,,,,,,,
480,6962,Pioneer Bilingual Elementary School,Lafayette,CO,80026,2010,,,,,,,
3110,6963,Pioneer Ridge Elementary School,Johnstown,CO,80534,2010,,,,,,,
880,6970,Pitt-Waller K-8 School,Denver,CO,80249,2010,,,,,,,
1440,6992,Plainview Elementary School,Sheridan Lake,CO,81071,2010,,,,,,,
1440,7009,Plainview Junior-Senior High School,Sheridan Lake,CO,81071,2010,,,,,,,
1990,7024,Plateau Valley Elementary School,Collbran,CO,81624,2010,,,,,,,
1990,7028,Plateau Valley Middle School,Collbran,CO,81624,2010,,,,,,,
1990,7032,Plateau Valley High School,Collbran,CO,81624,2010,,,,,,,
2600,7042,Deer Creek Elementary School,Bailey,CO,80421,2010,,,,,,,
880,7045,Place Bridge Academy,Denver,CO,80224,2010,,,,,,,
2600,7046,Platte Canyon High School,Bailey,CO,80421,2010,,,,,,,
900,7047,Platte River Charter Academy,Highlands Ranch,CO,80130,2010,,,,,,,
2600,7048,Fitzsimmons Middle School,Bailey,CO,80421,2010,,,,,,,
2865,7050,Platte Valley Elementary School,Sedgwick,CO,80749,2010,,,,,,,
3130,7052,Platte Valley Elementary School,Kersey,CO,80644,2010,,,,,,,
3130,7054,Platte Valley Middle School,Kersey,CO,80644,2010,,,,,,,
3080,7056,Platteville Elementary School,Platteville,CO,80651,2010,,,,,,,
3080,7058,South Valley Middle School,Platteville,CO,80651,2010,,,,,,,
1420,7078,Pleasant View Elementary School,Golden,CO,80401,2010,,,,,,,
2035,7082,Pleasant View Elementary School,Pleasant View,CO,81331,2010,,,,,,,
2700,7086,Pleasant View Middle School,Pueblo,CO,81006,2010,,,,,,,
900,7096,Roxborough Elementary School,Littleton,CO,80125,2010,,,,,,,
130,7102,Polton Community Elementary School,Aurora,CO,80014,2010,,,,,,,
1550,7104,Polaris Expeditionary Learning School,Fort Collins,CO,80521,2010,,,,,,,
2180,7106,Pomona Elementary School,Montrose,CO,81401,2010,,,,,,,
2000,7110,Pomona Elementary School,Grand Junction,CO,81505,2010,,,,,,,
1560,7113,Ponderosa Elementary,Loveland,CO,80538,2010,,,,,,,
1420,7114,Pomona High School,Arvada,CO,80005,2010,,,,,,,
130,7116,Ponderosa Elementary School,Aurora,CO,80012,2010,,,,,,,
900,7118,Ponderosa High School,Parker,CO,80134,2010,,,,,,,
1550,7124,Poudre High School,Fort Collins,CO,80521,2010,,,,,,,
1550,7127,Poudre Community Academy,Fort Collins,CO,80521,2010,,,,,,,
1420,7128,Powderhorn Elementary School,Littleton,CO,80127,2010,,,,,,,
40,7129,Prairie View High School,Henderson,CO,80640,2010,,,,,,,
40,7131,Prairie View Middle School,Henderson,CO,80640,2010,,,,,,,
60,7133,Prairie Creeks Charter School,Strasburg,CO,80136,2010,,,,,,,
900,7134,Prairie Crossing Elementary School,Parker,CO,80134,2010,,,,,,,
2700,7153,Prairie Winds Elementary School,Pueblo West,CO,81007,2010,,,,,,,
3147,7154,Prairie Elementary School,New Raymer,CO,80742,2010,,,,,,,
20,7155,Prairie Hills Elementary School,Thornton,CO,80602,2010,,,,,,,
3147,7156,Prairie Junior-Senior High School,New Raymer,CO,80742,2010,,,,,,,
470,7157,Prairie Ridge Elementary School,Firestone,CO,80504,2010,,,,,,,
130,7158,Prairie Middle School,Aurora,CO,80012,2010,,,,,,,
1040,7159,Prairie Hills Elementary School,Colorado Springs,CO,80920,2010,,,,,,,
1590,7160,Primero Elementary School,Weston,CO,81091,2010,,,,,,,
1550,7161,Preston Middle School,Fort Collins,CO,80528,2010,,,,,,,
880,7163,P.R.E.P. (Positive Refocus Education Program),Denver,CO,80205,2010,,,,,,,
1590,7164,Primero Junior-Senior High School,Weston,CO,81091,2010,,,,,,,
1080,7165,Prairie Winds Elementary School,Monument,CO,80132,2010,,,,,,,
240,7174,Pritchett Elementary School,Pritchett,CO,81064,2010,,,,,,,
240,7176,Pritchett Middle School,Pritchett,CO,81064,2010,,,,,,,
240,7180,Pritchett High School,Pritchett,CO,81064,2010,,,,,,,
1420,7190,Prospect Valley Elementary School,Wheat Ridge,CO,80033,2010,,,,,,,
1550,7198,Psd Online Academy,Fort Collins,CO,80521,2010,,,,,,,
880,7199,P.S.1 Charter School,Denver,CO,80204,2010,,,,,,,
2700,7208,Pueblo County High School,Pueblo,CO,81006,2010,,,,,,,
2690,7209,Pueblo Charter School For The Arts & Sciences,Pueblo,CO,81004,2010,,,,,,,
2700,7210,Pueblo West Elementary School,Pueblo West,CO,81007,2010,,,,,,,
2700,7212,Pueblo West Middle School,Pueblo West,CO,81007,2010,,,,,,,
2700,7214,Pueblo West High School,Pueblo West,CO,81007,2010,,,,,,,
1550,7218,Putnam Elementary School,Fort Collins,CO,80521,2010,,,,,,,
1010,7228,Queen Palmer Elementary School,Colorado Springs,CO,80909,2010,,,,,,,
180,7232,Aurora Quest K-8,Aurora,CO,80012,2010,,,,,,,
2000,7236,R-5 High School,Grand Junction,CO,81501,2010,,,,,,,
1420,7238,Ralston Elementary School,Golden,CO,80401,2010,,,,,,,
1420,7239,Ralston Valley Senior High School,Arvada,CO,80005,2010,,,,,,,
1040,7240,Rampart High School,Colorado Springs,CO,80920,2010,,,,,,,
900,7245,Ranch View Middle School,Highlands Ranch,CO,80129,2010,,,,,,,
1040,7247,Ranch Creek Elementary,Colorado Springs,CO,80924,2010,,,,,,,
180,7250,Rangeview High School,Aurora,CO,80013,2010,,,,,,,
2720,7268,Parkview Elementary School,Rangely,CO,81648,2010,,,,,,,
2720,7276,Rangely Junior/Senior High School,Rangely,CO,81648,2010,,,,,,,
130,7277,Red Hawk Ridge Elementary School,Centennial,CO,80112,2010,,,,,,,
8001,7278,Ricardo Flores Magon Academy,Westminster,CO,80030,2010,,,,,,,
2000,7281,Redlands Middle School,Grand Junction,CO,81503,2010,,,,,,,
1420,7282,Red Rocks Elementary School,Morrison,CO,80465,2010,,,,,,,
910,7285,Red Table Early Learning Center,Gypsum,CO,81637,2010,,,,,,,
1550,7290,Red Feather Lakes Elementary School,Red Feather Lakes,CO,80545,2010,,,,,,,
910,7296,Red Sandstone Elementary School,Vail,CO,81657,2010,,,,,,,
900,7297,Redstone Elementary School,Highlands Ranch,CO,80130,2010,,,,,,,
920,7300,Elizabeth Running Creek Preschool,Elizabeth,CO,80107,2010,,,,,,,
70,7305,Iver C. Ranum Middle School,Denver,CO,80221,2010,,,,,,,
1110,7317,Remington Elementary School,Colorado Springs,CO,80922,2010,,,,,,,
900,7319,Renaissance Expedition Learn Outward Bound School,Castle Rock,CO,80104,2010,,,,,,,
2865,7322,Revere Junior-Senior High School,Ovid,CO,80744,2010,,,,,,,
1550,7325,Rice Elementary School,Wellington,CO,80549,2010,,,,,,,
2020,7338,Ridgeview Elementary School,Craig,CO,81625,2010,,,,,,,
1110,7339,Ridgeview Elementary School,Colorado Springs,CO,80922,2010,,,,,,,
2590,7342,Ridgway Elementary School,Ridgway,CO,81432,2010,,,,,,,
2590,7344,Ridgway Middle School,Ridgway,CO,81432,2010,,,,,,,
2590,7346,Ridgway High School,Ridgway,CO,81432,2010,,,,,,,
1550,7350,Riffenburgh Elementary School,Fort Collins,CO,80525,2010,,,,,,,
1195,7356,Rifle Middle School,Rifle,CO,81650,2010,,,,,,,
1195,7360,Rifle High School,Rifle,CO,81650,2010,,,,,,,
880,7370,Rishel Middle School,Denver,CO,80223,2010,,,,,,,
1195,7388,Riverside School,New Castle,CO,81647,2010,,,,,,,
1520,7402,Riverview Elementary School,Durango,CO,81301,2010,,,,,,,
1180,7422,Roaring Fork High School,Carbondale,CO,81623,2010,,,,,,,
2035,7430,Preschool/Jumpstart,Cortez,CO,81321,2010,,,,,,,
900,7435,Rock Canyon High School,Littleton,CO,80124,2010,,,,,,,
2530,7442,Rocky Ford Junior/Senior High School,Rocky Ford,CO,81067,2010,,,,,,,
900,7448,Rocky Heights Middle School,Littleton,CO,80124,2010,,,,,,,
1040,7460,Rockrimmon Elementary School,Colorado Springs,CO,80919,2010,,,,,,,
1420,7462,Rocky Mountain Academy Of Evergreen,Evergreen,CO,80439,2010,,,,,,,
1110,7463,Rocky Mountain Classical Academy,Colorado Springs,CO,80915,2010,,,,,,,
470,7464,Rocky Mountain Elementary School,Longmont,CO,80501,2010,,,,,,,
2000,7467,Rocky Mountain Elementary School,Clifton,CO,81520,2010,,,,,,,
1550,7470,Rocky Mountain High School,Fort Collins,CO,80526,2010,,,,,,,
130,7476,Rolling Hills Elementary School,Aurora,CO,80015,2010,,,,,,,
2690,7481,Roncalli Middle School,Pueblo,CO,81005,2010,,,,,,,
1010,7482,Roosevelt Edison Charter School,Colorado Springs,CO,80910,2010,,,,,,,
1420,7483,Rooney Ranch Elementary School,Lakewood,CO,80228,2010,,,,,,,
3110,7490,Roosevelt High School,Johnstown,CO,80534,2010,,,,,,,
30,7500,Rose Hill Elementary School,Commerce City,CO,80022,2010,,,,,,,
8001,7512,Ross Montessori School,Carbondale,CO,81623,2010,,,,,,,
1010,7513,Rudy Elementary School,Colorado Springs,CO,80917,2010,,,,,,,
920,7517,Running Creek Elementary School,Elizabeth,CO,80107,2010,,,,,,,
140,7518,Runyon Elementary School,Littleton,CO,80120,2010,,,,,,,
1010,7523,Russell Middle School,Colorado Springs,CO,80918,2010,,,,,,,
480,7528,Ryan Elementary School,Lafayette,CO,80026,2010,,,,,,,
1420,7529,Ryan Elementary School,Westminster,CO,80020,2010,,,,,,,
2700,7530,Rye Elementary School,Rye,CO,81069,2010,,,,,,,
2700,7532,Craver Middle School,Colorado City,CO,81019,2010,,,,,,,
2700,7534,Rye High School,Rye,CO,81069,2010,,,,,,,
880,7554,Sabin World School,Denver,CO,80236,2010,,,,,,,
1010,7556,Sabin Middle School,Colorado Springs,CO,80917,2010,,,,,,,
180,7558,Sable Elementary School,Aurora,CO,80011,2010,,,,,,,
130,7559,Sagebrush Elementary School,Aurora,CO,80015,2010,,,,,,,
900,7562,Saddle Ranch Elementary School,Highlands Ranch,CO,80129,2010,,,,,,,
470,7565,St. Vrain Community Montossori School,Longmont,CO,80501,2010,,,,,,,
500,7568,Salida High School,Salida,CO,81201,2010,,,,,,,
880,7578,Samuels Elementary School,Denver,CO,80237,2010,,,,,,,
470,7584,Sanborn Elementary School,Longmont,CO,80501,2010,,,,,,,
640,7588,Centennial Elementary School,San Luis,CO,81152,2010,,,,,,,
480,7592,Sanchez Elementary School,Lafayette,CO,80026,2010,,,,,,,
140,7606,Sandburg Elementary School,Centennial,CO,80122,2010,,,,,,,
900,7610,Sand Creek Elementary School,Highlands Ranch,CO,80126,2010,,,,,,,
980,7611,Sand Creek Elementary School,Colorado Springs,CO,80916,2010,,,,,,,
560,7612,Sanford Elementary School,Sanford,CO,81151,2010,,,,,,,
1110,7613,Sand Creek High School,Colorado Springs,CO,80922,2010,,,,,,,
560,7616,Sanford Junior/Senior High School,Sanford,CO,81151,2010,,,,,,,
110,7626,Sangre De Cristo Elementary School,Hooper,CO,81136,2010,,,,,,,
110,7630,Sangre De Cristo Undivided High School,Mosca,CO,81146,2010,,,,,,,
1560,7640,Sarah Milner Elementary School,Loveland,CO,80537,2010,,,,,,,
1560,7650,Stansberry Elementary School,Loveland,CO,80538,2010,,,,,,,
2750,7660,Sargent Elementary School,Monte Vista,CO,81144,2010,,,,,,,
2750,7664,Sargent Senior High School,Monte Vista,CO,81144,2010,,,,,,,
2750,7668,Sargent Junior High School,Monte Vista,CO,81144,2010,,,,,,,
880,7694,Charles M. Schenck (Cms) Community School,Denver,CO,80219,2010,,,,,,,
880,7698,Schmitt Elementary School,Denver,CO,80223,2010,,,,,,,
3120,7700,Scott Elementary School,Greeley,CO,80634,2010,,,,,,,
1420,7701,Collegiate Academy Of Colorado,Littleton,CO,80127,2010,,,,,,,
1010,7705,Scott Elementary School,Colorado Springs,CO,80918,2010,,,,,,,
1420,7708,Secrest Elementary School,Arvada,CO,80003,2010,,,,,,,
40,7714,Second Creek Elementary School,Commerce City,CO,80022,2010,,,,,,,
900,7718,Sedalia Elementary School,Sedalia,CO,80135,2010,,,,,,,
40,7725,Sd 27j Preschool At The Brighton Lrc,Brighton,CO,80601,2010,,,,,,,
1460,7746,Hi Plains Undivided High School,Seibert,CO,80834,2010,,,,,,,
2690,7748,Keating Continuing Education,Pueblo,CO,81004,2010,,,,,,,
1420,7753,Semper Elementary School,Westminster,CO,80021,2010,,,,,,,
3100,7755,Severance Middle School,Windsor,CO,80550,2010,,,,,,,
890,7764,Seventh Street Elementary School,Dove Creek,CO,81324,2010,,,,,,,
1420,7780,Shaffer Elementary School,Littleton,CO,80127,2010,,,,,,,
470,7789,Silver Creek High School,Longmont,CO,80503,2010,,,,,,,
2670,7794,Shanner Elementary School,Holly,CO,81047,2010,,,,,,,
20,7795,Silver Creek Elementary,Thornton,CO,80602,2010,,,,,,,
70,7810,Flynn Elementary School,Westminster,CO,80030,2010,,,,,,,
70,7812,Shaw Heights Middle School,Westminster,CO,80030,2010,,,,,,,
3120,7814,Shawsheen Elementary School,Greeley,CO,80634,2010,,,,,,,
2000,7832,Shelledy Elementary School,Fruita,CO,81521,2010,,,,,,,
1420,7833,Shelton Elementary School,Golden,CO,80401,2010,,,,,,,
1550,7834,Shepardson Elementary School,Fort Collins,CO,80525,2010,,,,,,,
123,7837,Sheridan Middle School,Englewood,CO,80150,2010,,,,,,,
123,7842,Sheridan High School,Denver,CO,80236,2010,,,,,,,
123,7843,Early Childhood Education Center,Englewood,CO,80150,2010,,,,,,,
2405,7856,Sherman Early Childhood Center,Fort Morgan,CO,80701,2010,,,,,,,
70,7860,Sherrelwood Elementary School,Denver,CO,80221,2010,,,,,,,
180,7865,Side Creek Elementary School,Aurora,CO,80013,2010,,,,,,,
1420,7870,Sierra Elementary School,Arvada,CO,80005,2010,,,,,,,
740,7876,Sierra Grande Elementary School,Blanca,CO,81123,2010,,,,,,,
740,7878,Sierra Grande Middle School,Blanca,CO,81123,2010,,,,,,,
2700,7879,Southern Colorado Early College,Pueblo West,CO,81007,2010,,,,,,,
740,7880,Sierra Grande Senior High School,Blanca,CO,81123,2010,,,,,,,
980,7882,Sierra High School,Colorado Springs,CO,80916,2010,,,,,,,
2700,7886,Sierra Vista Elementary School,Pueblo West,CO,81007,2010,,,,,,,
1195,7890,Cactus Valley Elementary School,Silt,CO,81652,2010,,,,,,,
2610,7891,Silverheels Middle School,Fairplay,CO,80440,2010,,,,,,,
2820,7900,Silverton Elementary School,Silverton,CO,81433,2010,,,,,,,
2820,7902,Silverton Middle School,Silverton,CO,81433,2010,,,,,,,
2820,7904,Silverton High School,Silverton,CO,81433,2010,,,,,,,
940,7914,Simla Elementary School,Simla,CO,80835,2010,,,,,,,
940,7918,Simla Junior High School,Simla,CO,80835,2010,,,,,,,
940,7922,Simla High School,Simla,CO,80835,2010,,,,,,,
920,7924,Singing Hills Preschool,Parker,CO,80134,2010,,,,,,,
920,7925,Singing Hills Elementary School,Parker,CO,80134,2010,,,,,,,
180,7932,Sixth Avenue Elementary School,Aurora,CO,80011,2010,,,,,,,
880,7942,Skinner Middle School,Denver,CO,80211,2010,,,,,,,
1140,7950,Skyline Elementary School,Canon City,CO,81212,2010,,,,,,,
70,7952,Skyline Vista Elementary School,Denver,CO,80221,2010,,,,,,,
470,7954,Skyline High School,Longmont,CO,80501,2010,,,,,,,
3100,7958,Skyview Elementary School,Windsor,CO,80550,2010,,,,,,,
1110,7960,Skyview Middle School,Colorado Springs,CO,80922,2010,,,,,,,
1420,7962,Slater Elementary School,Lakewood,CO,80215,2010,,,,,,,
880,7972,Slavens K-8 School,Denver,CO,80210,2010,,,,,,,
880,7992,Smiley Middle School,Denver,CO,80207,2010,,,,,,,
1520,7994,Escalante Middle School,Durango,CO,81301,2010,,,,,,,
880,8006,Smith Elementary School,Denver,CO,80207,2010,,,,,,,
1110,8010,Springs Ranch Elementary School,Colorado Springs,CO,80922,2010,,,,,,,
130,8020,Smoky Hill High School,Aurora,CO,80015,2010,,,,,,,
